partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag
P004776,Silverline Solutions 4776,Bank Sponsor,SaaS,Mid-Market,Active,US,MA,Springfield,Northeast,API,Referral,Low,Approved,Level 1,2023-10-26,Northeast,1
P004777,Skyline Platform 4777,ISO/Reseller,SaaS,Mid-Market,Suspended,US,AZ,Phoenix,West,SDK,Alliance,Low,Expired,Level 2,2025-06-01,West,1
P004778,Summit Merchant Services 4778,Technology Platform,Fintech,Enterprise,Active,US,TX,Houston,South,SDK,Direct,Low,Approved,Level 1,2024-09-19,South,1
P004779,Prairie Billing 4779,ISV,Gaming,SMB,Pilot,US,TX,Plano,South,API,Referral,High,Approved,Level 2,2023-12-03,South,1
P004780,RedRock Market 4780,Marketplace,Retail,Enterprise,Active,US,TX,Plano,South,API,Direct,High,Approved,Level 2,2018-09-06,South,1
P004781,Keystone Solutions 4781,ISO/Reseller,Healthcare,Enterprise,Dormant,US,CA,Sacramento,West,Direct Processor,Partner-sourced,Low,Approved,Level 3,2022-10-21,West,1
P004782,Riverbend Market 4782,Technology Platform,Healthcare,SMB,Active,US,CA,San Jose,West,SDK,Alliance,Low,Approved,Level 4,2023-04-15,West,1
P004783,Brightpath Commerce 4783,Technology Platform,Hospitality,SMB,Suspended,US,IL,Springfield,Midwest,SDK,Referral,Medium,Approved,Level 3,2019-02-01,Midwest,1
P004784,Ironwood PayWorks 4784,Merchant Acquirer,Travel,Mid-Market,Active,US,TX,Plano,South,SDK,Direct,High,Approved,Level 1,2019-06-02,South,1
P004785,Ironwood Gateway 4785,Merchant Acquirer,SaaS,Enterprise,Pilot,US,NY,New York,Northeast,Hosted Checkout,Referral,Low,Rejected,Level 2,2018-06-28,Northeast,1
P004786,Granite PayWorks 4786,Merchant Acquirer,Nonprofit,SMB,Pilot,US,NY,New York,Northeast,Hosted Checkout,Direct,Low,Approved,Level 2,2021-03-22,Northeast,1
P004787,Evergreen Merchant Services 4787,Technology Platform,SaaS,SMB,Active,US,NJ,Trenton,Northeast,API,Referral,Low,Expired,Level 1,2022-09-26,Northeast,1
P004788,Granite Platform 4788,Merchant Acquirer,Fintech,Enterprise,Active,US,UT,Provo,West,Hosted Checkout,Referral,Low,Approved,Level 1,2020-09-21,West,1
P004789,Prairie Financial 4789,ISO/Reseller,Education,Enterprise,Suspended,US,FL,Fort Lauderdale,South,API,Direct,Low,Approved,Level 2,2018-01-04,South,1
P004790,Brightpath Connect 4790,Gateway,Fintech,Enterprise,Active,US,TX,Plano,South,Hosted Checkout,Alliance,Low,Pending Review,Level 3,2020-01-08,South,1
P004791,BluePeak Billing 4791,ISV,Retail,Strategic,Active,US,CA,San Francisco,West,Direct Processor,Referral,Low,Approved,Level 4,2024-10-06,West,1
P004792,Silverline Checkout 4792,ISV,Professional Services,Enterprise,Active,US,VA,Norfolk,South,Batch File,Referral,High,Approved,Level 3,2019-12-02,South,1
P004793,Copper Merchant Services 4793,ISO/Reseller,SaaS,SMB,Active,US,AZ,Scottsdale,West,Direct Processor,Referral,Low,Approved,Level 1,2019-07-25,West,1
P004794,Harbor Financial 4794,Financial Institution,SaaS,SMB,Active,US,TX,Austin,South,API,Alliance,Medium,Approved,Level 1,2020-09-03,South,1
P004795,Evergreen Platform 4795,ISO/Reseller,Retail,Enterprise,Active,US,TX,Plano,South,API,Direct,Low,Approved,Level 4,2022-03-31,South,1
P004796,Skyline Commerce 4796,Merchant Acquirer,Retail,SMB,Active,US,TX,Austin,South,API,Referral,Low,Pending Review,Level 1,2017-12-27,South,1
P004797,Copper Connect 4797,Technology Platform,SaaS,SMB,Active,US,CA,San Jose,West,API,Alliance,Low,Approved,Level 2,2025-06-19,West,1
P004798,Riverbend Merchant Services 4798,Merchant Acquirer,Gaming,Enterprise,Active,US,PA,Philadelphia,Northeast,API,Direct,Medium,Approved,Level 2,2024-12-15,Northeast,1
P004799,Skyline Solutions 4799,Technology Platform,Logistics,Enterprise,Active,US,CA,San Jose,West,SDK,Direct,Low,Approved,Level 4,2024-10-20,West,1
P004800,Oakstone Platform 4800,ISO/Reseller,Fintech,Enterprise,Active,US,NC,Raleigh,South,Hosted Checkout,Alliance,Medium,Expired,Level 2,2017-04-21,South,1
P004801,Keystone Market 4801,ISV,Government,Mid-Market,Dormant,US,CA,Sacramento,West,SDK,Referral,Medium,Approved,Level 3,2022-07-07,West,1
P004802,Keystone Financial 4802,ISO/Reseller,Healthcare,Mid-Market,Active,US,CA,San Jose,West,SDK,Direct,Medium,Approved,Level 2,2023-12-02,West,1
P004803,Silverline Billing 4803,ISO/Reseller,Professional Services,Enterprise,Active,US,UT,Ogden,West,API,Direct,Low,Approved,Level 2,2025-06-01,West,1
P004804,Clearwater Solutions 4804,Technology Platform,Utilities,SMB,Active,US,CA,San Francisco,West,SFTP,Direct,Low,Approved,Level 1,2021-09-25,West,1
P004805,Granite PayWorks 4805,ISO/Reseller,Education,Enterprise,Active,US,MA,Boston,Northeast,Direct Processor,Referral,High,Approved,Level 3,2023-09-26,Northeast,1
P004806,RedRock Financial 4806,ISO/Reseller,Retail,SMB,Active,US,IL,Naperville,Midwest,API,Alliance,Low,Approved,Level 2,2020-07-18,Midwest,1
P004807,Cedar Commerce 4807,Merchant Acquirer,Education,SMB,Active,US,CA,San Diego,West,SDK,Referral,Medium,Approved,Level 2,2017-02-01,West,1
P004808,Skyline Commerce 4808,Marketplace,Retail,SMB,Active,US,VA,Norfolk,South,Hosted Checkout,Alliance,Medium,Approved,Level 1,2020-05-13,South,1
P004809,Ironwood Financial 4809,Financial Institution,Retail,Strategic,Dormant,US,TX,Austin,South,Hosted Checkout,Alliance,Low,Approved,Level 2,2025-05-09,South,1
P004810,Harbor Commerce 4810,Gateway,Healthcare,SMB,Active,US,NJ,Trenton,Northeast,Batch File,Direct,Low,Expired,Level 2,2025-06-22,Northeast,1
P004811,Cedar Connect 4811,ISO/Reseller,Retail,SMB,Active,US,CA,San Jose,West,SDK,Partner-sourced,High,Approved,Level 3,2024-07-28,West,1
P004812,Harbor Billing 4812,Merchant Acquirer,Education,SMB,Pilot,US,MA,Cambridge,Northeast,API,Partner-sourced,Low,Approved,Level 2,2022-02-06,Northeast,1
P004813,BluePeak Merchant Services 4813,ISV,Professional Services,Mid-Market,Active,US,AZ,Tempe,West,Hosted Checkout,Referral,Low,Rejected,Level 4,2017-03-23,West,1
P004814,Granite Commerce 4814,Gateway,Education,SMB,Pilot,US,FL,Jacksonville,South,Direct Processor,Referral,Low,Approved,Level 3,2018-03-03,South,1
P004815,Brightpath Market 4815,Financial Institution,Government,SMB,Active,US,OH,Columbus,Midwest,API,Referral,Low,Approved,Level 3,2020-07-27,Midwest,1
P004816,Ironwood Processing 4816,ISO/Reseller,Hospitality,SMB,Suspended,US,TN,Knoxville,South,Hosted Checkout,Direct,Low,Approved,Level 4,2025-01-08,South,1
P004817,Harbor Billing 4817,ISO/Reseller,Nonprofit,Enterprise,Active,US,UT,Provo,West,Batch File,Alliance,High,Pending Review,Level 1,2022-07-23,West,1
P004818,Ironwood PayTech 4818,Merchant Acquirer,Retail,SMB,Dormant,US,MA,Boston,Northeast,SDK,Direct,Low,Pending Review,Level 4,2023-10-06,Northeast,1
P004819,RedRock PayTech 4819,ISO/Reseller,SaaS,Mid-Market,Pilot,US,NV,Henderson,West,Batch File,Referral,Low,Approved,Level 3,2021-06-15,West,1
P004820,Copper Connect 4820,ISV,Hospitality,Mid-Market,Active,US,CA,San Jose,West,Hosted Checkout,Alliance,Medium,Expired,Level 2,2023-10-29,West,1
P004821,Maple Connect 4821,Technology Platform,Retail,Enterprise,Active,US,TX,Dallas,South,API,Partner-sourced,Medium,Approved,Level 2,2020-08-25,South,1
P004822,Riverbend Merchant Services 4822,Financial Institution,Nonprofit,Enterprise,Active,US,TX,Plano,South,API,Direct,Medium,Approved,Level 4,2024-04-12,South,1
P004823,Summit Processing 4823,Gateway,Retail,Enterprise,Active,US,NY,Rochester,Northeast,API,Direct,Medium,Approved,Level 2,2017-08-14,Northeast,1
P004824,BluePeak Platform 4824,ISO/Reseller,Travel,Enterprise,Active,US,NY,Rochester,Northeast,SFTP,Direct,Medium,Approved,Level 2,2024-07-19,Northeast,1
P004825,Brightpath Commerce 4825,Marketplace,Fintech,SMB,Active,US,IL,Chicago,Midwest,Batch File,Referral,Medium,Approved,Level 3,2024-01-14,Midwest,1
P004826,Granite PayWorks 4826,ISO/Reseller,Education,SMB,Active,US,CA,Sacramento,West,API,Alliance,Low,Approved,Level 1,2021-12-27,West,1
P004827,Copper PayWorks 4827,Financial Institution,Nonprofit,Strategic,Active,US,WA,Tacoma,West,API,Partner-sourced,Low,Approved,Level 1,2021-11-23,West,1
P004828,Evergreen Market 4828,Marketplace,Retail,SMB,Active,US,CA,San Jose,West,SFTP,Direct,Low,Approved,Level 2,2017-10-04,West,1
P004829,Copper Platform 4829,Technology Platform,Retail,Mid-Market,Active,US,TX,Plano,South,API,Direct,Medium,Expired,Level 3,2022-04-11,South,1
P004830,Oakstone Financial 4830,ISV,SaaS,Enterprise,Terminated,US,FL,Fort Lauderdale,South,API,Direct,Low,Pending Review,Level 1,2022-03-10,South,1
P004831,BluePeak Financial 4831,ISO/Reseller,Gaming,Mid-Market,Active,US,PA,Harrisburg,Northeast,API,Partner-sourced,Medium,Approved,Level 2,2024-08-18,Northeast,1
P004832,Keystone Checkout 4832,Gateway,Utilities,Mid-Market,Active,US,OH,Dayton,Midwest,Direct Processor,Direct,Low,Approved,Level 2,2024-07-31,Midwest,1
P004833,NorthStar Checkout 4833,Gateway,Fintech,SMB,Dormant,US,NC,Charlotte,South,Hosted Checkout,Direct,High,Approved,Level 4,2017-09-18,South,1
P004834,Brightpath PayWorks 4834,ISO/Reseller,Government,Enterprise,Active,US,CA,Los Angeles,West,SFTP,Direct,Medium,Approved,Level 1,2023-01-29,West,1
P004835,Skyline Checkout 4835,Bank Sponsor,Hospitality,SMB,Active,US,IL,Peoria,Midwest,Hosted Checkout,Partner-sourced,Low,Approved,Level 4,2017-08-22,Midwest,1
P004836,Evergreen Commerce 4836,Financial Institution,Healthcare,Mid-Market,Active,US,CA,San Jose,West,Batch File,Partner-sourced,Low,Approved,Level 3,2022-11-23,West,1
P004837,Harbor Solutions 4837,ISV,Professional Services,Mid-Market,Active,US,NY,Buffalo,Northeast,API,Direct,Low,Approved,Level 1,2022-02-06,Northeast,1
P004838,Sunrise Gateway 4838,Technology Platform,Travel,SMB,Active,US,NY,Rochester,Northeast,SFTP,Alliance,High,Approved,Level 2,2022-04-02,Northeast,1
P004839,Riverbend Market 4839,Gateway,Government,Strategic,Active,US,AZ,Scottsdale,West,Batch File,Direct,High,Approved,Level 1,2018-07-19,West,1
P004840,Prairie Payments 4840,ISO/Reseller,Travel,SMB,Active,US,TX,Houston,South,API,Referral,Medium,Approved,Level 4,2023-08-27,South,1
P004841,RedRock Billing 4841,Marketplace,Professional Services,Mid-Market,Active,US,VA,Arlington,South,SDK,Direct,Low,Approved,Level 2,2018-05-29,South,1
P004842,Summit Gateway 4842,ISV,Logistics,Enterprise,Suspended,US,VA,Richmond,South,API,Alliance,Medium,Approved,Level 4,2019-05-15,South,1
P004843,Maple PayTech 4843,Technology Platform,Nonprofit,Enterprise,Active,US,NY,Buffalo,Northeast,SFTP,Alliance,Medium,Approved,Level 4,2019-04-27,Northeast,1
P004844,Skyline PayWorks 4844,ISO/Reseller,SaaS,SMB,Dormant,US,AZ,Scottsdale,West,SFTP,Direct,Low,Expired,Level 4,2024-02-03,West,1
P004845,Copper Processing 4845,Financial Institution,Retail,Mid-Market,Active,US,CA,Los Angeles,West,SFTP,Referral,Low,Approved,Level 4,2023-07-24,West,1
P004846,Ironwood Checkout 4846,Technology Platform,SaaS,SMB,Active,US,NY,Buffalo,Northeast,Hosted Checkout,Direct,Low,Approved,Level 4,2017-03-28,Northeast,1
P004847,Oakstone Merchant Services 4847,Technology Platform,Fintech,Mid-Market,Active,US,VA,Norfolk,South,API,Direct,Medium,Approved,Level 4,2022-10-29,South,1
P004848,Maple Merchant Services 4848,Gateway,Professional Services,Mid-Market,Active,US,CA,San Diego,West,SDK,Direct,Low,Expired,Level 1,2023-08-26,West,1
P004849,Skyline Connect 4849,ISO/Reseller,Fintech,SMB,Active,US,OH,Dayton,Midwest,API,Alliance,Low,Approved,Level 3,2022-12-10,Midwest,1
P004850,Brightpath Payments 4850,ISV,Travel,Mid-Market,Active,US,CA,San Francisco,West,SDK,Partner-sourced,High,Approved,Level 2,2022-06-08,West,1
P004851,Sunrise Platform 4851,Financial Institution,Logistics,Strategic,Active,US,MN,Minneapolis,Midwest,API,Referral,Medium,Approved,Level 3,2023-01-25,Midwest,1
P004852,Copper Platform 4852,Financial Institution,Healthcare,Mid-Market,Active,US,NY,Buffalo,Northeast,Hosted Checkout,Alliance,Medium,Approved,Level 3,2021-09-03,Northeast,1
P004853,Sunrise Connect 4853,ISV,Hospitality,Enterprise,Active,US,OH,Columbus,Midwest,API,Alliance,Low,Approved,Level 1,2019-02-11,Midwest,1
P004854,Brightpath Platform 4854,ISV,Travel,Mid-Market,Active,US,NY,Rochester,Northeast,Direct Processor,Alliance,Low,Approved,Level 4,2021-07-30,Northeast,1
P004855,Skyline Processing 4855,ISV,Nonprofit,SMB,Active,US,NC,Durham,South,SDK,Direct,Medium,Expired,Level 1,2018-05-19,South,1
P004856,Ironwood Payments 4856,Technology Platform,Logistics,Strategic,Active,US,CA,Los Angeles,West,SDK,Partner-sourced,Low,Approved,Level 3,2021-03-25,West,1
P004857,NorthStar Billing 4857,ISV,Logistics,Mid-Market,Active,US,CA,San Jose,West,API,Direct,Medium,Approved,Level 3,2025-03-30,West,1
P004858,Sunrise PayWorks 4858,ISO/Reseller,Gaming,Mid-Market,Active,US,TN,Memphis,South,API,Direct,High,Approved,Level 3,2020-07-19,South,1
P004859,Maple Gateway 4859,Merchant Acquirer,Healthcare,Mid-Market,Active,US,UT,Salt Lake City,West,Hosted Checkout,Alliance,Medium,Approved,Level 2,2024-04-09,West,1
P004860,Harbor Gateway 4860,Bank Sponsor,SaaS,Enterprise,Active,US,NV,Reno,West,Direct Processor,Partner-sourced,Low,Approved,Level 3,2020-05-03,West,1
P004861,Riverbend Checkout 4861,Technology Platform,Professional Services,Enterprise,Pilot,US,NC,Greensboro,South,SDK,Alliance,Low,Expired,Level 4,2019-07-21,South,1
P004862,Copper Market 4862,Marketplace,Utilities,Mid-Market,Active,US,PA,Allentown,Northeast,API,Alliance,Low,Expired,Level 1,2019-08-19,Northeast,1
P004863,Clearwater Platform 4863,Merchant Acquirer,Retail,Mid-Market,Pilot,US,CA,San Diego,West,Direct Processor,Partner-sourced,Low,Approved,Level 1,2019-05-01,West,1
P004864,Riverbend Platform 4864,Technology Platform,Gaming,Enterprise,Active,US,TX,Austin,South,SFTP,Partner-sourced,High,Approved,Level 2,2018-08-01,South,1
P004865,Riverbend Payments 4865,Technology Platform,Government,SMB,Active,US,TX,Houston,South,API,Alliance,Low,Approved,Level 3,2017-11-22,South,1
P004866,Clearwater Processing 4866,ISO/Reseller,Hospitality,Mid-Market,Active,US,NC,Durham,South,Hosted Checkout,Referral,Low,Approved,Level 4,2017-11-22,South,1
P004867,Ironwood PayWorks 4867,Financial Institution,Government,Mid-Market,Active,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 3,2019-06-16,Northeast,1
P004868,Harbor Market 4868,Merchant Acquirer,Professional Services,Enterprise,Active,US,CA,San Jose,West,Batch File,Referral,Low,Approved,Level 2,2020-02-22,West,1
P004869,Sunrise Connect 4869,ISV,Education,SMB,Active,US,GA,Alpharetta,South,SFTP,Direct,Medium,Approved,Level 3,2019-04-08,South,1
P004870,Skyline Financial 4870,Merchant Acquirer,Retail,SMB,Active,US,PA,Philadelphia,Northeast,API,Alliance,Low,Approved,Level 2,2018-10-17,Northeast,1
P004871,Oakstone Solutions 4871,Marketplace,Education,Mid-Market,Active,US,NY,Syracuse,Northeast,SDK,Partner-sourced,High,Approved,Level 1,2022-12-25,Northeast,1
P004872,Sunrise Processing 4872,ISV,Healthcare,SMB,Active,US,CA,San Francisco,West,SDK,Alliance,Medium,Expired,Level 4,2020-08-06,West,1
P004873,Brightpath PayWorks 4873,ISV,Hospitality,SMB,Dormant,US,CA,Sacramento,West,Hosted Checkout,Referral,Low,Approved,Level 2,2022-10-31,West,1
P004874,Brightpath PayWorks 4874,Technology Platform,Fintech,Mid-Market,Active,US,TX,Austin,South,SDK,Referral,High,Rejected,Level 3,2019-02-07,South,1
P004875,Brightpath Processing 4875,Merchant Acquirer,Gaming,Enterprise,Active,US,TX,Dallas,South,Batch File,Alliance,High,Expired,Level 3,2025-04-03,South,1
P004876,Copper Commerce 4876,Financial Institution,Fintech,Enterprise,Dormant,US,NC,Raleigh,South,SFTP,Direct,Low,Rejected,Level 3,2017-02-23,South,1
P004877,Evergreen Financial 4877,Gateway,Travel,Mid-Market,Active,US,GA,Alpharetta,South,API,Referral,Low,Approved,Level 4,2021-06-07,South,1
P004878,NorthStar Market 4878,Merchant Acquirer,Logistics,Enterprise,Active,US,WA,Spokane,West,SFTP,Referral,Medium,Approved,Level 2,2020-06-03,West,1
P004879,Skyline Connect 4879,Gateway,Hospitality,SMB,Pilot,US,NY,Syracuse,Northeast,SDK,Direct,Medium,Pending Review,Level 2,2020-09-18,Northeast,1
P004880,Summit Financial 4880,Technology Platform,Fintech,Mid-Market,Terminated,US,MA,Boston,Northeast,SDK,Alliance,Low,Approved,Level 2,2018-12-21,Northeast,1
P004881,Keystone PayTech 4881,Marketplace,Retail,SMB,Suspended,US,CA,Sacramento,West,Batch File,Referral,High,Approved,Level 2,2023-01-03,West,1
P004882,Oakstone Gateway 4882,Financial Institution,Hospitality,Mid-Market,Active,US,FL,Miami,South,SFTP,Referral,Medium,Approved,Level 4,2024-01-14,South,1
P004883,BluePeak Market 4883,ISV,Healthcare,Mid-Market,Active,US,PA,Philadelphia,Northeast,Batch File,Direct,Low,Pending Review,Level 4,2021-04-23,Northeast,1
P004884,Harbor Processing 4884,ISV,SaaS,SMB,Active,US,CA,San Diego,West,SDK,Alliance,Medium,Rejected,Level 1,2022-12-30,West,1
P004885,Skyline Market 4885,ISO/Reseller,Retail,Mid-Market,Active,US,CA,San Francisco,West,API,Direct,Low,Rejected,Level 3,2021-02-09,West,1
P004886,Riverbend Financial 4886,ISV,Utilities,Enterprise,Active,US,NV,Las Vegas,West,SDK,Alliance,Low,Approved,Level 3,2024-08-23,West,1
P004887,Harbor Platform 4887,Technology Platform,Nonprofit,SMB,Pilot,US,NY,Buffalo,Northeast,API,Direct,Low,Approved,Level 3,2019-11-10,Northeast,1
P004888,Silverline PayWorks 4888,ISV,Retail,Enterprise,Active,US,WA,Tacoma,West,API,Referral,High,Approved,Level 1,2025-03-23,West,1
P004889,Clearwater PayWorks 4889,Technology Platform,Healthcare,Enterprise,Pilot,US,AZ,Phoenix,West,Hosted Checkout,Direct,Low,Expired,Level 4,2023-01-22,West,1
P004890,Cedar Platform 4890,ISV,Healthcare,SMB,Active,US,WA,Seattle,West,SDK,Direct,Low,Approved,Level 3,2018-01-17,West,1
P004891,Riverbend Merchant Services 4891,Financial Institution,SaaS,SMB,Active,US,TX,Plano,South,Hosted Checkout,Alliance,Low,Approved,Level 4,2019-01-04,South,1
P004892,Summit Connect 4892,Technology Platform,Travel,Mid-Market,Active,US,AZ,Tempe,West,Batch File,Referral,Medium,Approved,Level 3,2023-05-28,West,1
P004893,Summit Market 4893,ISO/Reseller,Travel,Mid-Market,Pilot,US,GA,Atlanta,South,SDK,Alliance,High,Approved,Level 1,2020-02-06,South,1
P004894,Riverbend Merchant Services 4894,Financial Institution,SaaS,Strategic,Dormant,US,TX,Austin,South,API,Referral,Low,Approved,Level 4,2023-04-13,South,1
P004895,Maple Gateway 4895,ISV,Professional Services,Strategic,Active,US,NY,Rochester,Northeast,Batch File,Alliance,Medium,Approved,Level 1,2021-11-11,Northeast,1
P004896,Oakstone Platform 4896,Bank Sponsor,SaaS,SMB,Active,US,CA,Sacramento,West,SFTP,Direct,High,Pending Review,Level 3,2020-12-07,West,1
P004897,Keystone Financial 4897,Marketplace,Logistics,Mid-Market,Terminated,US,CA,Sacramento,West,Hosted Checkout,Alliance,High,Approved,Level 1,2020-01-16,West,1
P004898,Brightpath Processing 4898,Merchant Acquirer,Fintech,SMB,Active,US,TX,Austin,South,API,Referral,Medium,Approved,Level 1,2017-06-28,South,1
P004899,BluePeak PayWorks 4899,ISO/Reseller,Logistics,Mid-Market,Pilot,US,CA,San Francisco,West,Batch File,Partner-sourced,High,Expired,Level 1,2024-07-16,West,1
P004900,Copper Merchant Services 4900,Technology Platform,Gaming,SMB,Active,US,UT,Ogden,West,API,Direct,Medium,Approved,Level 1,2019-11-14,West,1
P004901,NorthStar Platform 4901,Financial Institution,Government,SMB,Active,US,AZ,Mesa,West,Batch File,Direct,Low,Approved,Level 4,2017-02-23,West,1
P004902,Ironwood Financial 4902,ISO/Reseller,Gaming,Mid-Market,Active,US,FL,Fort Lauderdale,South,Batch File,Alliance,Medium,Approved,Level 3,2023-11-15,South,1
P004903,Prairie Gateway 4903,Technology Platform,Retail,Mid-Market,Active,US,CA,San Francisco,West,Direct Processor,Direct,Low,Approved,Level 1,2023-02-08,West,1
P004904,Silverline Billing 4904,ISO/Reseller,Nonprofit,Mid-Market,Active,US,TX,Plano,South,Direct Processor,Referral,Low,Approved,Level 3,2017-07-24,South,1
P004905,Granite Billing 4905,Marketplace,Nonprofit,SMB,Active,US,TN,Nashville,South,API,Direct,Low,Rejected,Level 3,2021-01-07,South,1
P004906,Riverbend Billing 4906,Technology Platform,Hospitality,Enterprise,Active,US,CA,San Jose,West,API,Partner-sourced,Medium,Approved,Level 3,2024-12-08,West,1
P004907,Skyline Financial 4907,Gateway,Gaming,Mid-Market,Active,US,MI,Grand Rapids,Midwest,API,Direct,High,Pending Review,Level 4,2020-08-04,Midwest,1
P004908,Brightpath Financial 4908,ISV,Fintech,SMB,Active,US,CA,Los Angeles,West,SDK,Partner-sourced,Low,Approved,Level 1,2020-01-11,West,1
