assignment_id,partner_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role,pricing_tier,contract_status
A004372,P004372,PROMO_GROWTH,PLATFORM_ISV,2021-04-03,,2021-09-30,30.64,0.0418,299.0,1,Legacy plan extension,Approved,Pricing Governance,PROMO_GROWTH,Review Overdue
A004373,P004373,LAUNCH,LAUNCH,2024-11-03,,2026-11-03,87.65,0.0834,99.0,0,,Not Required,,LAUNCH,Active
A004374,P004374,LEGACY_ENTERPRISE,LAUNCH,2018-11-22,,2019-11-22,39.82,0.0379,0.0,1,High-risk waiver,Expired,Pricing Governance,LEGACY_ENTERPRISE,Expired
A004375,P004375,PLATFORM_ISV,PLATFORM_ISV,2024-04-19,,2026-04-19,55.37,0.0459,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004376,P004376,STRATEGIC,STRATEGIC,2025-03-05,,2027-03-05,25.6,0.027,4999.0,0,,Not Required,,STRATEGIC,Active
A004377,P004377,LEGACY_ENTERPRISE,PLATFORM_ISV,2021-05-16,,2022-05-16,18.64,0.0372,0.0,1,Volume threshold waiver,Approved,Pricing Governance,LEGACY_ENTERPRISE,Review Overdue
A004378,P004378,SCALE,SCALE,2023-10-02,,2024-10-01,20.06,0.0428,1999.0,1,Volume threshold waiver,Expired,Risk Review,SCALE,Expired
A004379,P004379,SCALE,GROWTH,2023-02-08,,2023-08-07,44.9,0.0321,0.0,1,Waived monthly minimum,Approved,Risk Review,SCALE,Review Overdue
A004380,P004380,SCALE,SCALE,2024-09-24,,2026-09-24,47.25,0.0354,1999.0,0,,Not Required,,SCALE,Review Due Soon
A004381,P004381,LAUNCH,LAUNCH,2024-06-22,,2026-06-22,87.28,0.0762,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004382,P004382,GROWTH,GROWTH,2023-03-13,,2025-03-12,71.11,0.0566,499.0,0,,Not Required,,GROWTH,Review Overdue
A004383,P004383,HIGH_RISK,HIGH_RISK,2024-05-27,,2026-05-27,108.23,0.1022,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004384,P004384,LAUNCH,LAUNCH,2023-08-14,,2025-08-13,85.66,0.0782,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004385,P004385,SCALE,SCALE,2025-07-06,,2027-07-06,42.54,0.0386,1999.0,0,,Not Required,,SCALE,Active
A004386,P004386,LAUNCH,LAUNCH,2024-10-24,,2026-10-24,93.03,0.0763,99.0,0,,Not Required,,LAUNCH,Active
A004387,P004387,STRATEGIC,STRATEGIC,2024-10-27,,2026-10-27,26.97,0.0254,4999.0,0,,Not Required,,STRATEGIC,Active
A004388,P004388,LAUNCH,LAUNCH,2024-02-15,,2026-02-14,86.14,0.0759,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004389,P004389,PLATFORM_ISV,PLATFORM_ISV,2024-02-08,,2026-02-07,58.86,0.0536,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004390,P004390,LAUNCH,LAUNCH,2023-05-14,,2025-05-13,92.58,0.0876,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004391,P004391,PROMO_GROWTH,LAUNCH,2019-04-22,,2020-04-21,19.8,0.0359,299.0,1,Discounted bps,Expired,Revenue Management,PROMO_GROWTH,Expired
A004392,P004392,PROMO_GROWTH,LAUNCH,2018-02-18,,2018-08-17,32.03,0.0296,299.0,1,Discounted bps,Rejected,Pricing Governance,PROMO_GROWTH,Review Overdue
A004393,P004393,PLATFORM_ISV,PLATFORM_ISV,2023-10-05,,2025-10-04,50.28,0.0453,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004394,P004394,GROWTH,GROWTH,2021-07-14,,2023-07-14,74.21,0.0591,499.0,0,,Not Required,,GROWTH,Review Overdue
A004395,P004395,LAUNCH,LAUNCH,2022-10-06,,2024-10-05,92.55,0.0821,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004396,P004396,GROWTH,GROWTH,2021-03-10,,2023-03-10,68.51,0.0617,499.0,0,,Not Required,,GROWTH,Review Overdue
A004397,P004397,SCALE,SCALE,2024-08-05,,2026-08-05,46.57,0.0384,1999.0,0,,Not Required,,SCALE,Review Due Soon
A004398,P004398,SCALE,SCALE,2024-04-14,,2026-04-14,45.79,0.0386,1999.0,0,,Not Required,,SCALE,Review Overdue
A004399,P004399,SCALE,SCALE,2025-03-30,,2027-03-30,45.73,0.0373,1999.0,0,,Not Required,,SCALE,Active
A004400,P004400,STRATEGIC,STRATEGIC,2021-01-13,,2023-01-13,31.3,0.0211,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004401,P004401,LAUNCH,LAUNCH,2024-07-17,,2026-07-17,93.26,0.078,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A004402,P004402,HIGH_RISK,HIGH_RISK,2025-03-30,,2027-03-30,109.75,0.0994,2999.0,0,,Not Required,,HIGH_RISK,Active
A004403,P004403,STRATEGIC,STRATEGIC,2024-04-15,,2026-04-15,23.13,0.0271,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004404,P004404,HIGH_RISK,HIGH_RISK,2019-02-03,,2020-02-03,111.66,0.1027,2999.0,1,High-risk waiver,Approved,Pricing Governance,HIGH_RISK,Review Overdue
A004405,P004405,GROWTH,GROWTH,2021-05-03,,2023-05-03,75.94,0.065,499.0,0,,Not Required,,GROWTH,Review Overdue
A004406,P004406,HIGH_RISK,HIGH_RISK,2023-11-30,,2025-11-29,115.35,0.0985,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004407,P004407,SCALE,SCALE,2018-07-25,,2020-07-24,42.15,0.0354,1999.0,0,,Not Required,,SCALE,Review Overdue
A004408,P004408,GROWTH,GROWTH,2018-10-16,,2020-10-15,76.51,0.0609,499.0,0,,Not Required,,GROWTH,Review Overdue
A004409,P004409,HIGH_RISK,HIGH_RISK,2023-09-19,,2025-09-18,106.25,0.1003,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004410,P004410,GROWTH,GROWTH,2018-01-20,,2020-01-20,66.83,0.0622,499.0,0,,Not Required,,GROWTH,Review Overdue
A004411,P004411,STRATEGIC,STRATEGIC,2024-12-19,,2025-12-19,32.65,0.0244,0.0,1,Waived monthly minimum,Rejected,Revenue Management,STRATEGIC,Review Overdue
A004412,P004412,PLATFORM_ISV,PLATFORM_ISV,2024-05-29,,2026-05-29,54.3,0.0415,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004413,P004413,HIGH_RISK,HIGH_RISK,2025-07-08,,2027-07-08,114.62,0.1047,2999.0,0,,Not Required,,HIGH_RISK,Active
A004414,P004414,HIGH_RISK,HIGH_RISK,2024-01-31,,2026-01-30,114.83,0.0932,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004415,P004415,GROWTH,PLATFORM_ISV,2024-02-23,,2025-02-22,52.99,0.0635,499.0,1,Volume threshold waiver,Pending,Pricing Governance,GROWTH,Review Overdue
A004416,P004416,GROWTH,GROWTH,2024-05-06,,2026-05-06,69.05,0.0619,499.0,0,,Not Required,,GROWTH,Review Overdue
A004417,P004417,LAUNCH,LAUNCH,2023-12-06,,2025-12-05,81.32,0.0791,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004418,P004418,GROWTH,GROWTH,2023-12-18,,2025-12-17,67.26,0.0631,499.0,0,,Not Required,,GROWTH,Review Overdue
A004419,P004419,LAUNCH,LAUNCH,2023-10-14,,2025-10-13,90.77,0.0738,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004420,P004420,LEGACY_STANDARD,PLATFORM_ISV,2020-08-11,,2021-02-07,71.6,0.0413,0.0,1,Waived monthly minimum,Approved,Risk Review,LEGACY_STANDARD,Review Overdue
A004421,P004421,HIGH_RISK,HIGH_RISK,2025-02-09,,2027-02-09,111.7,0.0957,2999.0,0,,Not Required,,HIGH_RISK,Active
A004422,P004422,LAUNCH,LAUNCH,2020-09-29,,2022-09-29,88.04,0.0858,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004423,P004423,PLATFORM_ISV,PLATFORM_ISV,2023-03-09,,2025-03-08,58.26,0.0482,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004424,P004424,HIGH_RISK,HIGH_RISK,2024-10-15,,2026-10-15,111.5,0.0959,2999.0,0,,Not Required,,HIGH_RISK,Active
A004425,P004425,SCALE,GROWTH,2024-03-11,,2024-09-07,35.91,0.0359,1999.0,1,Legacy plan extension,Pending,Product Director,SCALE,Review Overdue
A004426,P004426,LAUNCH,LAUNCH,2023-07-10,,2025-07-09,96.59,0.0836,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004427,P004427,GROWTH,GROWTH,2023-06-20,,2025-06-19,68.69,0.0625,499.0,0,,Not Required,,GROWTH,Review Overdue
A004428,P004428,HIGH_RISK,HIGH_RISK,2024-02-11,,2026-02-10,104.63,0.0943,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004429,P004429,HIGH_RISK,HIGH_RISK,2020-04-27,,2022-04-27,104.17,0.0974,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004430,P004430,LEGACY_STANDARD,GROWTH,2019-03-03,,2020-03-02,67.52,0.0473,0.0,1,High-risk waiver,Expired,Pricing Governance,LEGACY_STANDARD,Expired
A004431,P004431,LAUNCH,LAUNCH,2025-04-05,,2027-04-05,90.56,0.085,99.0,0,,Not Required,,LAUNCH,Active
A004432,P004432,LAUNCH,LAUNCH,2024-02-08,,2026-02-07,95.39,0.0841,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004433,P004433,GROWTH,GROWTH,2023-04-11,,2025-04-10,69.37,0.0531,499.0,0,,Not Required,,GROWTH,Review Overdue
A004434,P004434,LAUNCH,LAUNCH,2024-04-21,,2026-04-21,88.59,0.0809,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004435,P004435,GROWTH,GROWTH,2023-03-02,,2024-03-01,46.73,0.0579,499.0,1,Volume threshold waiver,Approved,Product Director,GROWTH,Review Overdue
A004436,P004436,STRATEGIC,STRATEGIC,2023-08-23,,2025-08-22,22.6,0.0266,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004437,P004437,PLATFORM_ISV,PLATFORM_ISV,2023-05-24,,2025-05-23,46.22,0.047,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004438,P004438,HIGH_RISK,HIGH_RISK,2023-07-09,,2025-07-08,114.8,0.105,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004439,P004439,LAUNCH,LAUNCH,2023-04-07,,2025-04-06,88.35,0.0834,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004440,P004440,STRATEGIC,STRATEGIC,2022-05-08,,2024-05-07,32.49,0.0217,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004441,P004441,GROWTH,GROWTH,2024-10-26,,2026-10-26,59.62,0.0655,499.0,0,,Not Required,,GROWTH,Active
A004442,P004442,GROWTH,GROWTH,2023-04-25,,2025-04-24,77.69,0.0522,0.0,1,Waived monthly minimum,Approved,Product Director,GROWTH,Review Overdue
A004443,P004443,SCALE,SCALE,2023-10-30,,2025-10-29,40.68,0.039,1999.0,0,,Not Required,,SCALE,Review Overdue
A004444,P004444,GROWTH,GROWTH,2023-06-16,,2025-06-15,69.62,0.0608,499.0,0,,Not Required,,GROWTH,Review Overdue
A004445,P004445,LAUNCH,LAUNCH,2025-02-25,,2026-02-25,97.04,0.0755,99.0,1,High-risk waiver,Approved,Revenue Management,LAUNCH,Review Overdue
A004446,P004446,SCALE,SCALE,2024-08-08,,2026-08-08,39.26,0.0475,1999.0,0,,Not Required,,SCALE,Review Due Soon
A004447,P004447,SCALE,LAUNCH,2023-04-22,,2024-04-21,29.63,0.0391,1999.0,1,Legacy plan extension,Pending,Revenue Management,SCALE,Review Overdue
A004448,P004448,PLATFORM_ISV,PLATFORM_ISV,2024-01-06,,2026-01-05,54.23,0.0468,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004449,P004449,STRATEGIC,STRATEGIC,2025-06-11,,2027-06-11,23.52,0.0226,4999.0,0,,Not Required,,STRATEGIC,Active
A004450,P004450,HIGH_RISK,HIGH_RISK,2023-11-10,,2025-11-09,111.59,0.098,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004451,P004451,LAUNCH,LAUNCH,2023-03-31,,2025-03-30,85.91,0.0842,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004452,P004452,SCALE,SCALE,2023-10-09,,2025-10-08,44.62,0.0405,1999.0,0,,Not Required,,SCALE,Review Overdue
A004453,P004453,LAUNCH,LAUNCH,2023-06-22,,2025-06-21,88.15,0.0738,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004454,P004454,LAUNCH,LAUNCH,2024-06-03,,2026-06-03,89.84,0.0871,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004455,P004455,GROWTH,GROWTH,2025-02-01,,2027-02-01,72.45,0.056,499.0,0,,Not Required,,GROWTH,Active
A004456,P004456,PLATFORM_ISV,PLATFORM_ISV,2023-11-06,,2025-11-05,58.55,0.0491,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004457,P004457,PLATFORM_ISV,PLATFORM_ISV,2023-05-17,,2025-05-16,53.14,0.0499,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004458,P004458,SCALE,SCALE,2024-01-17,,2026-01-16,46.43,0.0316,1999.0,0,,Not Required,,SCALE,Review Overdue
A004459,P004459,GROWTH,GROWTH,2019-06-06,,2021-06-05,69.19,0.0535,499.0,0,,Not Required,,GROWTH,Review Overdue
A004460,P004460,LAUNCH,LAUNCH,2024-04-19,,2026-04-19,82.33,0.0853,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004461,P004461,GROWTH,GROWTH,2023-10-16,,2025-10-15,68.51,0.0604,499.0,0,,Not Required,,GROWTH,Review Overdue
A004462,P004462,GROWTH,GROWTH,2023-08-07,,2025-08-06,70.21,0.0628,499.0,0,,Not Required,,GROWTH,Review Overdue
A004463,P004463,LAUNCH,LAUNCH,2023-07-09,,2025-07-08,86.32,0.069,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004464,P004464,PLATFORM_ISV,PLATFORM_ISV,2024-02-08,,2026-02-07,46.88,0.0554,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004465,P004465,LAUNCH,LAUNCH,2024-02-14,,2026-02-13,94.12,0.08,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004466,P004466,LAUNCH,LAUNCH,2024-09-04,,2026-09-04,89.5,0.0797,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A004467,P004467,SCALE,SCALE,2023-06-23,,2025-06-22,37.16,0.0411,1999.0,0,,Not Required,,SCALE,Review Overdue
A004468,P004468,PLATFORM_ISV,PLATFORM_ISV,2025-07-12,,2027-07-12,52.69,0.0618,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004469,P004469,LAUNCH,LAUNCH,2023-06-20,,2025-06-19,94.61,0.0717,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004470,P004470,PLATFORM_ISV,PLATFORM_ISV,2024-06-26,,2026-06-26,56.77,0.0441,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004471,P004471,HIGH_RISK,HIGH_RISK,2023-04-17,,2025-04-16,102.73,0.0956,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004472,P004472,GROWTH,GROWTH,2025-08-11,,2027-08-11,70.22,0.0595,499.0,0,,Not Required,,GROWTH,Active
A004473,P004473,HIGH_RISK,HIGH_RISK,2024-10-31,,2026-10-31,80.0,0.1008,2999.0,1,Legacy plan extension,Approved,Risk Review,HIGH_RISK,Active
A004474,P004474,PLATFORM_ISV,PLATFORM_ISV,2024-11-07,,2026-11-07,55.09,0.0434,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004475,P004475,SCALE,SCALE,2018-01-20,,2020-01-20,44.62,0.0431,1999.0,0,,Not Required,,SCALE,Review Overdue
A004476,P004476,SCALE,SCALE,2024-05-27,,2025-05-27,32.33,0.0464,1999.0,1,Legacy plan extension,Approved,,SCALE,Review Overdue
A004477,P004477,LEGACY_STANDARD,HIGH_RISK,2019-07-17,,2021-07-16,49.47,0.0567,0.0,1,Legacy plan extension,Pending,Pricing Governance,LEGACY_STANDARD,Review Overdue
A004478,P004478,PLATFORM_ISV,PLATFORM_ISV,2024-12-18,,2026-12-18,53.53,0.054,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004479,P004479,LAUNCH,LAUNCH,2023-05-20,,2025-05-19,93.41,0.0834,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004480,P004480,LAUNCH,LAUNCH,2019-08-25,,2021-08-24,87.14,0.0816,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004481,P004481,PLATFORM_ISV,PLATFORM_ISV,2024-12-22,,2026-12-22,61.4,0.0534,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004482,P004482,GROWTH,GROWTH,2024-07-15,,2026-07-15,70.95,0.0604,499.0,0,,Not Required,,GROWTH,Review Due Soon
A004483,P004483,GROWTH,GROWTH,2024-03-01,,2026-03-01,72.34,0.0563,499.0,0,,Not Required,,GROWTH,Review Overdue
A004484,P004484,GROWTH,GROWTH,2023-07-18,,2024-07-17,65.46,0.0571,499.0,1,Legacy plan extension,Approved,Product Director,GROWTH,Review Overdue
A004485,P004485,SCALE,SCALE,2025-05-25,,2027-05-25,51.5,0.0387,1999.0,0,,Not Required,,SCALE,Active
A004486,P004486,SCALE,SCALE,2024-12-17,,2026-12-17,45.49,0.0375,1999.0,0,,Not Required,,SCALE,Active
A004487,P004487,GROWTH,GROWTH,2025-02-03,,2027-02-03,70.08,0.0579,499.0,0,,Not Required,,GROWTH,Active
A004488,P004488,PLATFORM_ISV,PLATFORM_ISV,2024-06-13,,2026-06-13,55.41,0.0544,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004489,P004489,LAUNCH,LAUNCH,2024-07-05,,2026-07-05,89.69,0.0763,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A004490,P004490,LAUNCH,LAUNCH,2025-06-06,,2027-06-06,93.14,0.0843,99.0,0,,Not Required,,LAUNCH,Active
A004491,P004491,PLATFORM_ISV,PLATFORM_ISV,2023-08-13,,2025-08-12,56.01,0.0517,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004492,P004492,LEGACY_ENTERPRISE,PLATFORM_ISV,2018-09-26,,2019-09-26,19.65,0.0393,0.0,1,Volume threshold waiver,Rejected,Revenue Management,LEGACY_ENTERPRISE,Review Overdue
A004493,P004493,PLATFORM_ISV,PLATFORM_ISV,2024-07-01,,2026-07-01,56.67,0.048,999.0,0,,Not Required,,PLATFORM_ISV,Review Due Soon
A004494,P004494,HIGH_RISK,HIGH_RISK,2025-07-27,,2027-07-27,107.47,0.0978,2999.0,0,,Not Required,,HIGH_RISK,Active
A004495,P004495,GROWTH,GROWTH,2023-11-20,,2025-11-19,75.51,0.0665,499.0,0,,Not Required,,GROWTH,Review Overdue
A004496,P004496,HIGH_RISK,HIGH_RISK,2023-12-28,,2025-12-27,109.74,0.0996,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004497,P004497,LEGACY_STANDARD,STRATEGIC,2019-01-30,,2021-01-29,66.31,0.0535,0.0,1,Waived monthly minimum,Expired,Risk Review,LEGACY_STANDARD,Expired
A004498,P004498,SCALE,SCALE,2023-05-30,,2025-05-29,48.27,0.0396,1999.0,0,,Not Required,,SCALE,Review Overdue
A004499,P004499,LAUNCH,LAUNCH,2025-03-17,,2027-03-17,92.68,0.0813,99.0,0,,Not Required,,LAUNCH,Active
A004500,P004500,GROWTH,GROWTH,2023-07-20,,2025-07-19,70.41,0.0658,499.0,0,,Not Required,,GROWTH,Review Overdue
A004501,P004501,HIGH_RISK,HIGH_RISK,2025-03-24,,2027-03-24,115.48,0.0929,2999.0,0,,Not Required,,HIGH_RISK,Active
A004502,P004502,LAUNCH,LAUNCH,2024-09-08,,2025-09-08,59.73,0.0832,99.0,1,Legacy plan extension,Approved,Pricing Governance,LAUNCH,Review Overdue
A004503,P004503,LAUNCH,LAUNCH,2018-09-13,,2020-09-12,93.12,0.0873,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004504,P004504,PLATFORM_ISV,PLATFORM_ISV,2025-08-16,,2027-08-16,56.66,0.0496,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004505,P004505,PLATFORM_ISV,PLATFORM_ISV,2024-11-04,,2026-11-04,57.65,0.0428,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004506,P004506,HIGH_RISK,HIGH_RISK,2024-04-20,,2026-04-20,110.61,0.0955,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004507,P004507,LAUNCH,LAUNCH,2024-04-20,,2026-04-20,94.24,0.0836,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004508,P004508,HIGH_RISK,HIGH_RISK,2025-05-07,,2026-05-07,95.88,0.0949,2999.0,1,Legacy plan extension,Approved,Pricing Governance,HIGH_RISK,Review Overdue
A004509,P004509,PROMO_GROWTH,LAUNCH,2025-06-28,,2026-06-28,24.18,0.0456,299.0,1,Legacy plan extension,Approved,,PROMO_GROWTH,Review Due Soon
A004510,P004510,PLATFORM_ISV,PLATFORM_ISV,2025-01-14,,2027-01-14,51.84,0.0533,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004511,P004511,SCALE,SCALE,2018-01-25,,2020-01-25,35.51,0.0382,1999.0,0,,Not Required,,SCALE,Review Overdue
A004512,P004512,LAUNCH,LAUNCH,2025-08-07,,2027-08-07,88.4,0.0742,99.0,0,,Not Required,,LAUNCH,Active
A004513,P004513,PLATFORM_ISV,PLATFORM_ISV,2025-01-05,,2027-01-05,60.32,0.0475,999.0,0,,Not Required,,PLATFORM_ISV,Active
A004514,P004514,HIGH_RISK,HIGH_RISK,2025-07-09,,2027-07-09,107.45,0.1007,2999.0,0,,Not Required,,HIGH_RISK,Active
A004515,P004515,SCALE,SCALE,2025-03-26,,2027-03-26,50.54,0.0374,1999.0,0,,Not Required,,SCALE,Active
A004516,P004516,LAUNCH,LAUNCH,2022-07-08,,2024-07-07,88.58,0.0906,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004517,P004517,HIGH_RISK,HIGH_RISK,2025-03-11,,2027-03-11,107.96,0.0946,2999.0,0,,Not Required,,HIGH_RISK,Active
A004518,P004518,GROWTH,GROWTH,2023-03-01,,2025-02-28,69.68,0.0598,499.0,0,,Not Required,,GROWTH,Review Overdue
A004519,P004519,STRATEGIC,STRATEGIC,2022-02-20,,2024-02-20,26.22,0.0195,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004520,P004520,SCALE,SCALE,2024-09-16,,2026-09-16,46.64,0.0326,1999.0,0,,Not Required,,SCALE,Review Due Soon
A004521,P004521,PLATFORM_ISV,PLATFORM_ISV,2024-08-24,,2026-08-24,52.39,0.046,999.0,0,,Not Required,,PLATFORM_ISV,Review Due Soon
A004522,P004522,LAUNCH,LAUNCH,2024-09-21,,2026-09-21,91.01,0.0679,99.0,0,,Not Required,,LAUNCH,Review Due Soon
A004523,P004523,LAUNCH,LAUNCH,2025-08-19,,2027-08-19,93.85,0.0757,99.0,0,,Not Required,,LAUNCH,Active
A004524,P004524,LAUNCH,LAUNCH,2023-09-19,,2025-09-18,90.28,0.0819,99.0,0,,Not Required,,LAUNCH,Review Overdue
A004525,P004525,HIGH_RISK,HIGH_RISK,2022-02-13,,2024-02-13,102.72,0.1064,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004526,P004526,GROWTH,STRATEGIC,2024-04-09,,2024-10-06,69.11,0.044,0.0,1,Waived monthly minimum,Approved,,GROWTH,Review Overdue
A004527,P004527,SCALE,SCALE,2025-02-21,,2027-02-21,41.36,0.0535,1999.0,0,,Not Required,,SCALE,Active
A004528,P004528,SCALE,SCALE,2020-07-08,,2022-07-08,50.53,0.0419,1999.0,0,,Not Required,,SCALE,Review Overdue
A004529,P004529,STRATEGIC,STRATEGIC,2023-03-15,,2025-03-14,28.87,0.0223,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004530,P004530,HIGH_RISK,HIGH_RISK,2018-05-16,,2020-05-15,111.52,0.0976,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004531,P004531,HIGH_RISK,HIGH_RISK,2024-05-27,,2026-05-27,113.54,0.1017,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004532,P004532,HIGH_RISK,HIGH_RISK,2023-06-29,,2024-06-28,96.56,0.0978,2999.0,1,Discounted bps,Pending,Pricing Governance,HIGH_RISK,Review Overdue
A004533,P004533,LAUNCH,LAUNCH,2024-02-12,,2025-02-11,76.9,0.0738,99.0,1,Discounted bps,Rejected,Pricing Governance,LAUNCH,Review Overdue
A004534,P004534,GROWTH,GROWTH,2023-04-30,,2025-04-29,71.99,0.0681,499.0,0,,Not Required,,GROWTH,Review Overdue
A004535,P004535,SCALE,LAUNCH,2024-07-30,,2025-01-26,39.63,0.0381,1999.0,1,Legacy plan extension,Approved,Pricing Governance,SCALE,Review Overdue
A004536,P004536,GROWTH,GROWTH,2023-10-29,,2024-04-26,68.98,0.051,0.0,1,Waived monthly minimum,Expired,Revenue Management,GROWTH,Expired
A004537,P004537,HIGH_RISK,HIGH_RISK,2025-04-25,,2027-04-25,105.59,0.0977,2999.0,0,,Not Required,,HIGH_RISK,Active
A004538,P004538,SCALE,LAUNCH,2022-12-21,,2024-12-20,19.26,0.0305,1999.0,1,Discounted bps,Rejected,,SCALE,Review Overdue
A004539,P004539,PLATFORM_ISV,PLATFORM_ISV,2024-05-23,,2026-05-23,50.29,0.045,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004540,P004540,PLATFORM_ISV,LAUNCH,2025-03-15,,2026-03-15,51.13,0.0401,0.0,1,Waived monthly minimum,Rejected,Pricing Governance,PLATFORM_ISV,Review Overdue
A004541,P004541,HIGH_RISK,HIGH_RISK,2023-10-24,,2025-10-23,103.05,0.1024,2999.0,0,,Not Required,,HIGH_RISK,Review Overdue
A004542,P004542,LAUNCH,LAUNCH,2025-04-25,,2027-04-25,91.15,0.0782,99.0,0,,Not Required,,LAUNCH,Active
A004543,P004543,PLATFORM_ISV,PLATFORM_ISV,2023-03-15,,2025-03-14,57.0,0.0492,999.0,0,,Not Required,,PLATFORM_ISV,Review Overdue
A004544,P004544,GROWTH,GROWTH,2023-04-05,,2023-10-02,73.43,0.0557,499.0,1,High-risk waiver,Expired,Pricing Governance,GROWTH,Expired
A004545,P004545,STRATEGIC,STRATEGIC,2023-12-23,,2025-12-22,20.46,0.0258,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004546,P004546,STRATEGIC,STRATEGIC,2023-10-18,,2025-10-17,26.59,0.0256,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004547,P004547,STRATEGIC,STRATEGIC,2021-11-08,,2023-11-08,30.34,0.0254,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004548,P004548,GROWTH,GROWTH,2019-05-27,,2021-05-26,72.8,0.0561,499.0,0,,Not Required,,GROWTH,Review Overdue
A004549,P004549,GROWTH,GROWTH,2024-11-19,,2026-11-19,58.8,0.0632,499.0,0,,Not Required,,GROWTH,Active
A004550,P004550,STRATEGIC,STRATEGIC,2023-05-04,,2025-05-03,23.18,0.0171,4999.0,0,,Not Required,,STRATEGIC,Review Overdue
A004551,P004551,LAUNCH,LAUNCH,2024-12-18,,2026-12-18,87.33,0.0805,99.0,0,,Not Required,,LAUNCH,Active
