partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,assignment_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role,month,txn_count,payment_volume_usd,avg_ticket_usd,txn_growth_pct,volume_growth_pct,chargeback_rate,auth_approval_rate,active_merchants,refunds_usd,net_revenue_usd,gross_margin_usd,gross_margin_rate,as_of_month,partner_segment,segment_reason
P000001,NorthStar Commerce 0001,Technology Platform,Travel,SMB,Suspended,US,NY,New York,Northeast,API,Direct,High,Approved,Level 3,2019-06-15,Northeast,1,A000001,HIGH_RISK,HIGH_RISK,2023-04-12,,2025-04-11,106.63,0.102,2999.0,0,None,Not Required,None,2025-12-01,126,13089.63,103.11,18.87,13.9,0.0171,0.85482,6,202.09,3151.43,757.29,0.2403,2025-12-01,Inactive / Monitor,Status=Suspended; risk=High; volume=13090; txn_growth=18.87; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000807,Granite Financial 0807,Financial Institution,Education,SMB,Terminated,US,TN,Nashville,South,SDK,Alliance,Low,Approved,Level 4,2023-11-15,South,1,A000807,LAUNCH,LAUNCH,2025-07-17,,2027-07-17,91.65,0.0807,99.0,0,None,Not Required,None,2025-12-01,25,3345.91,133.77,-3.85,8.23,0.00089,0.95142,2,40.75,131.68,68.58,0.5208,2025-12-01,Inactive / Monitor,Status=Terminated; risk=Low; volume=3346; txn_growth=-3.85; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000808,Harbor Processing 0808,Technology Platform,Healthcare,SMB,Active,US,TN,Knoxville,South,SFTP,Direct,Low,Approved,Level 3,2022-05-22,South,1,A000808,GROWTH,GROWTH,2024-11-10,,2026-11-10,61.01,0.0585,499.0,0,None,Not Required,None,2025-12-01,2407,278193.2,115.56,11.28,7.32,0.00052,0.8842,1,6457.25,2337.07,1591.78,0.6811,2025-12-01,Core Partner,Status=Active; risk=Low; volume=278193; txn_growth=11.28; assigned_plan=GROWTH; recommended_plan=GROWTH
P000809,NorthStar Financial 0809,ISO/Reseller,SaaS,SMB,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,Medium,Approved,Level 2,2022-02-16,South,1,A000809,GROWTH,GROWTH,2024-08-25,,2026-08-25,69.53,0.0674,499.0,0,None,Not Required,None,2025-12-01,2959,351618.3,118.8,5.49,-0.11,0.01357,0.9012,3,7274.39,3143.24,1601.48,0.5095,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=351618; txn_growth=5.49; assigned_plan=GROWTH; recommended_plan=GROWTH
P000810,Sunrise Financial 0810,ISV,SaaS,Enterprise,Suspended,US,CA,Sacramento,West,API,Partner-sourced,Medium,Approved,Level 2,2017-02-07,West,1,A000810,PLATFORM_ISV,PLATFORM_ISV,2018-06-10,,2020-06-09,55.16,0.0448,999.0,0,None,Not Required,None,2025-12-01,7558,886910.83,117.33,7.33,5.93,0.00423,0.89022,54,11109.05,6229.8,3086.24,0.4954,2025-12-01,Inactive / Monitor,Status=Suspended; risk=Medium; volume=886911; txn_growth=7.33; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000811,Sunrise PayWorks 0811,ISV,Logistics,Mid-Market,Active,US,MN,Duluth,Midwest,Hosted Checkout,Direct,Low,Approved,Level 3,2018-07-28,Midwest,1,A000811,SCALE,SCALE,2025-05-06,,2027-05-06,46.59,0.0396,1999.0,0,None,Not Required,None,2025-12-01,24780,3299344.66,133.14,17.63,16.99,0.00195,0.90864,9,37994.44,18351.93,9280.57,0.5057,2025-12-01,Core Partner,Status=Active; risk=Low; volume=3299345; txn_growth=17.63; assigned_plan=SCALE; recommended_plan=SCALE
P000812,Copper Billing 0812,Gateway,Retail,Enterprise,Active,US,MA,Worcester,Northeast,API,Referral,Low,Expired,Level 1,2024-05-22,Northeast,1,A000812,SCALE,SCALE,2024-06-20,,2026-06-20,44.07,0.0347,1999.0,0,None,Not Required,None,2025-12-01,33183,2941469.59,88.64,9.39,9.98,0.00301,0.91279,27,26437.81,16113.51,8467.65,0.5255,2025-12-01,Core Partner,Status=Active; risk=Low; volume=2941470; txn_growth=9.39; assigned_plan=SCALE; recommended_plan=SCALE
P000813,Prairie Commerce 0813,ISO/Reseller,SaaS,Mid-Market,Active,US,CA,San Jose,West,SFTP,Direct,Medium,Approved,Level 4,2024-06-17,West,1,A000813,SCALE,SCALE,2024-07-09,,2025-07-09,45.56,0.0384,1999.0,1,High-risk waiver,Approved,Product Director,2025-12-01,17375,2037689.6,117.27,-8.1,2.34,0.00839,0.90412,10,32634.92,11949.91,4861.22,0.4068,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=2037690; txn_growth=-8.1; assigned_plan=SCALE; recommended_plan=SCALE
P000814,Evergreen Billing 0814,Merchant Acquirer,Travel,Enterprise,Active,US,UT,Provo,West,SDK,Partner-sourced,High,Pending Review,Level 1,2021-09-17,West,1,A000814,HIGH_RISK,HIGH_RISK,2023-04-22,,2025-04-21,106.22,0.1017,2999.0,0,None,Not Required,None,2025-12-01,33114,10599896.74,320.1,10.15,14.22,0.01547,0.87251,69,183389.68,118958.8,20520.39,0.1725,2025-12-01,Risk Review,Status=Active; risk=High; volume=10599897; txn_growth=10.15; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000815,Sunrise Platform 0815,Technology Platform,Hospitality,SMB,Pilot,US,NJ,Princeton,Northeast,API,Partner-sourced,Medium,Approved,Level 3,2018-06-30,Northeast,1,A000815,PLATFORM_ISV,PLATFORM_ISV,2023-09-22,,2025-09-21,54.11,0.0525,999.0,0,None,Not Required,None,2025-12-01,6781,195490.19,28.83,13.62,8.6,0.00635,0.91011,3,3779.54,2412.8,958.85,0.3974,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Medium; volume=195490; txn_growth=13.62; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000816,Cedar Connect 0816,ISV,Fintech,Mid-Market,Active,US,IL,Naperville,Midwest,SDK,Referral,Low,Approved,Level 3,2017-04-10,Midwest,1,A000816,PLATFORM_ISV,PLATFORM_ISV,2024-01-04,,2026-01-03,49.01,0.0535,999.0,0,None,Not Required,None,2025-12-01,11055,821495.98,74.3,-2.86,-5.44,0.00148,0.93789,19,12998.27,5616.59,2857.16,0.5087,2025-12-01,Core Partner,Status=Active; risk=Low; volume=821496; txn_growth=-2.86; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000817,Copper Processing 0817,Technology Platform,Healthcare,SMB,Pilot,US,GA,Savannah,South,SFTP,Alliance,Medium,Approved,Level 3,2019-02-18,South,1,A000817,GROWTH,GROWTH,2025-06-16,,2027-06-16,69.79,0.0619,499.0,0,None,Not Required,None,2025-12-01,2779,275072.66,98.96,4.2,2.15,0.0078,0.90168,2,5884.94,2590.75,1223.61,0.4723,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Medium; volume=275073; txn_growth=4.2; assigned_plan=GROWTH; recommended_plan=GROWTH
P000818,Cedar Connect 0818,ISO/Reseller,Professional Services,Enterprise,Active,US,NY,Rochester,Northeast,Batch File,Direct,Medium,Approved,Level 3,2017-11-17,Northeast,1,A000818,GROWTH,GROWTH,2020-07-28,,2022-07-28,68.45,0.0499,499.0,0,None,Not Required,None,2025-12-01,13554,1795264.72,132.45,1.11,7.66,0.00851,0.97833,23,19335.53,13463.93,5073.21,0.3768,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=1795265; txn_growth=1.11; assigned_plan=GROWTH; recommended_plan=GROWTH
P000819,Skyline Commerce 0819,Technology Platform,Travel,Mid-Market,Dormant,US,AZ,Phoenix,West,API,Partner-sourced,Medium,Approved,Level 1,2018-10-09,West,1,A000819,HIGH_RISK,HIGH_RISK,2023-04-14,,2025-04-13,112.19,0.0982,2999.0,0,None,Not Required,None,2025-12-01,184,61182.32,331.83,1.66,3.41,0.00766,0.88299,9,1446.54,3703.47,1445.83,0.3904,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Medium; volume=61182; txn_growth=1.66; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000820,RedRock Merchant Services 0820,ISV,Fintech,Mid-Market,Active,US,TX,Plano,South,Hosted Checkout,Direct,Low,Approved,Level 2,2017-05-03,South,1,A000820,SCALE,SCALE,2025-08-17,,2027-08-17,42.98,0.0397,1999.0,0,None,Not Required,None,2025-12-01,26073,2503004.88,96.0,26.42,18.61,0.00202,0.91149,11,53952.45,13792.01,9028.25,0.6546,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=2503005; txn_growth=26.42; assigned_plan=SCALE; recommended_plan=SCALE
P000821,BluePeak Gateway 0821,Merchant Acquirer,Government,SMB,Dormant,US,PA,Pittsburgh,Northeast,Batch File,Direct,Low,Approved,Level 4,2022-07-15,Northeast,1,A000821,LAUNCH,LAUNCH,2021-06-21,,2023-06-21,85.45,0.0865,99.0,0,None,Not Required,None,2025-12-01,86,23410.14,271.38,11.69,12.78,0.00303,0.91655,1,539.72,306.48,173.62,0.5665,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Low; volume=23410; txn_growth=11.69; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000822,Cedar Solutions 0822,Marketplace,Government,SMB,Active,US,AZ,Tempe,West,Batch File,Partner-sourced,High,Expired,Level 2,2022-05-16,West,1,A000822,HIGH_RISK,HIGH_RISK,2023-04-02,,2025-04-01,103.83,0.0932,2999.0,0,None,Not Required,None,2025-12-01,3191,398037.92,124.73,12.04,9.75,0.0159,0.84896,1,5264.8,7429.23,1320.17,0.1777,2025-12-01,Risk Review,Status=Active; risk=High; volume=398038; txn_growth=12.04; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000823,BluePeak Payments 0823,Technology Platform,Fintech,SMB,Active,US,TX,Austin,South,API,Referral,Low,Approved,Level 4,2019-03-15,South,1,A000823,PLATFORM_ISV,PLATFORM_ISV,2024-09-28,,2026-09-28,57.78,0.0481,999.0,0,None,Not Required,None,2025-12-01,3367,288442.36,85.64,9.14,13.91,0.00135,0.87336,16,1442.93,2827.57,1550.64,0.5484,2025-12-01,Core Partner,Status=Active; risk=Low; volume=288442; txn_growth=9.14; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000824,Sunrise Commerce 0824,ISO/Reseller,Retail,Enterprise,Active,US,NY,New York,Northeast,API,Partner-sourced,Medium,Approved,Level 2,2023-11-27,Northeast,1,A000824,STRATEGIC,STRATEGIC,2021-11-11,,2023-11-11,25.26,0.0264,4999.0,0,None,Not Required,None,2025-12-01,278704,15912048.88,57.09,18.11,20.79,0.00209,0.94847,57,142288.29,52550.62,28619.07,0.5446,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=15912049; txn_growth=18.11; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000825,Granite Connect 0825,Merchant Acquirer,Logistics,SMB,Active,US,IL,Naperville,Midwest,SDK,Partner-sourced,Low,Approved,Level 1,2017-07-07,Midwest,1,A000825,LAUNCH,LAUNCH,2023-08-21,,2025-08-20,81.44,0.0804,99.0,1,Volume threshold waiver,Pending,Risk Review,2025-12-01,1252,222909.63,178.01,5.3,2.29,0.00321,0.91881,3,1749.28,2015.04,1067.77,0.5299,2025-12-01,Core Partner,Status=Active; risk=Low; volume=222910; txn_growth=5.3; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000826,Riverbend PayTech 0826,ISV,Retail,SMB,Active,US,UT,Ogden,West,SDK,Direct,Low,Approved,Level 3,2023-10-19,West,1,A000826,LAUNCH,LAUNCH,2025-03-31,,2027-03-31,92.21,0.0748,99.0,0,None,Not Required,None,2025-12-01,2232,167163.43,74.87,39.41,32.15,0.00239,0.93021,2,2003.54,1807.37,1145.69,0.6339,2025-12-01,High-Growth Platform,Status=Active; risk=Low; volume=167163; txn_growth=39.41; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000827,Riverbend Market 0827,Technology Platform,Utilities,SMB,Suspended,US,NY,New York,Northeast,API,Direct,Medium,Approved,Level 3,2023-03-09,Northeast,1,A000827,LAUNCH,LAUNCH,2024-03-26,,2026-03-26,92.39,0.0741,99.0,0,None,Not Required,None,2025-12-01,49,4964.39,100.92,8.89,1.51,0.00984,0.95599,1,44.88,148.5,65.76,0.4428,2025-12-01,Inactive / Monitor,Status=Suspended; risk=Medium; volume=4964; txn_growth=8.89; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000828,Maple Financial 0828,Gateway,Professional Services,Mid-Market,Active,US,NY,Syracuse,Northeast,Direct Processor,Direct,Low,Approved,Level 1,2017-11-18,Northeast,1,A000828,GROWTH,GROWTH,2024-04-11,,2026-04-11,60.24,0.0585,499.0,0,None,Not Required,None,2025-12-01,5632,829022.28,147.18,10.95,7.54,0.0001,0.90671,15,11876.23,5822.5,2814.6,0.4834,2025-12-01,Core Partner,Status=Active; risk=Low; volume=829022; txn_growth=10.95; assigned_plan=GROWTH; recommended_plan=GROWTH
P000829,Sunrise Commerce 0829,ISV,Fintech,SMB,Active,US,CO,Boulder,West,API,Referral,Medium,Approved,Level 1,2017-03-29,West,1,A000829,PLATFORM_ISV,PLATFORM_ISV,2025-02-06,,2027-02-06,51.03,0.0524,999.0,0,None,Not Required,None,2025-12-01,2983,260514.59,87.31,-1.75,-0.63,0.0041,0.88978,1,5851.92,2484.72,1217.76,0.4901,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=260515; txn_growth=-1.75; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000830,Evergreen Platform 0830,ISO/Reseller,Professional Services,Strategic,Active,US,FL,Tampa,South,API,Direct,Low,Pending Review,Level 1,2021-12-24,South,1,A000830,STRATEGIC,STRATEGIC,2023-05-25,,2025-05-24,29.07,0.0273,4999.0,0,None,Not Required,None,2025-12-01,166633,18387281.54,110.35,-6.63,-0.09,0.0001,0.9277,39,172211.54,62999.91,31065.26,0.4931,2025-12-01,Strategic Growth,Status=Active; risk=Low; volume=18387282; txn_growth=-6.63; assigned_plan=STRATEGIC; recommended_plan=STRATEGIC
P000831,Oakstone Checkout 0831,Marketplace,Fintech,Mid-Market,Dormant,US,TX,Dallas,South,Direct Processor,Alliance,Low,Approved,Level 3,2019-12-12,South,1,A000831,LAUNCH,LAUNCH,2024-06-10,,2026-06-10,94.99,0.0827,99.0,0,None,Not Required,None,2025-12-01,1170,102000.74,87.15,-1.93,2.9,0.00264,0.92909,12,1689.97,1164.66,688.9,0.5915,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Low; volume=102001; txn_growth=-1.93; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000832,Summit Solutions 0832,Merchant Acquirer,Hospitality,Mid-Market,Active,US,FL,Miami,South,API,Partner-sourced,Low,Approved,Level 4,2021-05-09,South,1,A000832,GROWTH,GROWTH,2024-03-26,,2026-03-26,75.92,0.0636,499.0,0,None,Not Required,None,2025-12-01,22252,1502533.24,67.52,10.01,17.14,0.00446,0.92025,26,33353.14,13321.46,6856.56,0.5147,2025-12-01,Core Partner,Status=Active; risk=Low; volume=1502533; txn_growth=10.01; assigned_plan=GROWTH; recommended_plan=GROWTH
P000833,Evergreen Processing 0833,Financial Institution,Utilities,Mid-Market,Active,US,CA,San Jose,West,API,Partner-sourced,Low,Approved,Level 2,2025-05-13,West,1,A000833,GROWTH,GROWTH,2024-02-05,,2026-02-04,71.37,0.0598,499.0,0,None,Not Required,None,2025-12-01,6195,808180.17,130.45,15.45,6.55,0.0001,0.92937,6,14302.61,6637.44,2901.89,0.4372,2025-12-01,Core Partner,Status=Active; risk=Low; volume=808180; txn_growth=15.45; assigned_plan=GROWTH; recommended_plan=GROWTH
P000834,RedRock Market 0834,ISV,SaaS,SMB,Active,US,CA,Los Angeles,West,API,Alliance,High,Pending Review,Level 3,2020-01-06,West,1,A000834,HIGH_RISK,HIGH_RISK,2024-07-04,,2026-07-04,106.93,0.1,2999.0,0,None,Not Required,None,2025-12-01,806,58867.28,72.96,4.27,9.54,0.01152,0.82984,1,650.02,3709.07,1272.95,0.3432,2025-12-01,Risk Review,Status=Active; risk=High; volume=58867; txn_growth=4.27; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000835,BluePeak Market 0835,Technology Platform,Professional Services,Mid-Market,Active,US,FL,Fort Lauderdale,South,API,Referral,Medium,Pending Review,Level 3,2022-05-21,South,1,A000835,SCALE,PLATFORM_ISV,2024-07-04,,2025-07-04,26.49,0.041,1999.0,1,Volume threshold waiver,Approved,Revenue Management,2025-12-01,1715,525933.49,306.54,2.14,6.65,0.00613,0.91206,8,10931.25,3462.51,1478.49,0.427,2025-12-01,Pricing Review,Status=Active; risk=Medium; volume=525933; txn_growth=2.14; assigned_plan=SCALE; recommended_plan=PLATFORM_ISV
P000836,RedRock Financial 0836,Technology Platform,Utilities,SMB,Active,US,NY,Rochester,Northeast,SDK,Direct,Medium,Approved,Level 3,2022-07-21,Northeast,1,A000836,PLATFORM_ISV,PLATFORM_ISV,2024-07-23,,2026-07-23,53.3,0.057,999.0,0,None,Not Required,None,2025-12-01,2232,297912.71,133.44,8.3,10.23,0.00519,0.89306,1,3335.96,2714.1,1379.03,0.5081,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=297913; txn_growth=8.3; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000837,Oakstone Payments 0837,Gateway,SaaS,SMB,Active,US,UT,Salt Lake City,West,Hosted Checkout,Alliance,Medium,Approved,Level 1,2023-03-17,West,1,A000837,STRATEGIC,LAUNCH,2022-05-22,,2022-11-18,24.87,0.0177,4999.0,1,High-risk waiver,Expired,Risk Review,2025-12-01,1850,217507.71,117.52,-5.23,2.02,0.00403,0.89401,2,2161.37,5572.69,2208.46,0.3963,2025-12-01,Pricing Review,Status=Active; risk=Medium; volume=217508; txn_growth=-5.23; assigned_plan=STRATEGIC; recommended_plan=LAUNCH
P000838,Summit Commerce 0838,Bank Sponsor,Retail,Enterprise,Active,US,NY,Albany,Northeast,API,Direct,Medium,Approved,Level 3,2022-09-08,Northeast,1,A000838,SCALE,SCALE,2025-07-27,,2026-07-27,47.66,0.024,0.0,1,Waived monthly minimum,Approved,Pricing Governance,2025-12-01,108348,6170673.4,56.95,24.29,16.48,0.00807,0.89139,75,60016.62,32009.78,14417.2,0.4504,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=6170673; txn_growth=24.29; assigned_plan=SCALE; recommended_plan=SCALE
P000839,Keystone Billing 0839,ISV,Fintech,Enterprise,Active,US,GA,Savannah,South,API,Direct,Medium,Approved,Level 2,2021-01-15,South,1,A000839,PLATFORM_ISV,PLATFORM_ISV,2025-05-20,,2026-05-20,26.1,0.055,999.0,1,Legacy plan extension,Approved,Revenue Management,2025-12-01,146672,11524176.88,78.57,5.38,9.35,0.00577,0.87415,4,225464.98,39144.06,19047.5,0.4866,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=11524177; txn_growth=5.38; assigned_plan=PLATFORM_ISV; recommended_plan=PLATFORM_ISV
P000840,NorthStar Commerce 0840,ISO/Reseller,Utilities,Mid-Market,Dormant,US,NC,Durham,South,Direct Processor,Direct,Low,Approved,Level 2,2023-10-31,South,1,A000840,LAUNCH,LAUNCH,2025-05-03,,2027-05-03,92.91,0.0809,99.0,0,None,Not Required,None,2025-12-01,582,55315.18,94.9,-10.32,-4.97,0.0001,0.95433,7,1356.56,660.02,348.49,0.528,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Low; volume=55315; txn_growth=-10.32; assigned_plan=LAUNCH; recommended_plan=LAUNCH
P000841,Cedar Commerce 0841,Financial Institution,Gaming,Strategic,Active,US,AZ,Tempe,West,API,Referral,Medium,Approved,Level 4,2019-07-09,West,1,A000841,HIGH_RISK,HIGH_RISK,2024-05-22,,2026-05-22,104.4,0.0909,2999.0,0,None,Not Required,None,2025-12-01,1222366,46090817.98,37.71,11.07,8.56,0.00654,0.92765,101,378952.91,595300.21,273004.68,0.4586,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=46090818; txn_growth=11.07; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000842,Oakstone Financial 0842,ISO/Reseller,Retail,Enterprise,Active,US,WA,Tacoma,West,Hosted Checkout,Alliance,Medium,Approved,Level 2,2019-03-10,West,1,A000842,SCALE,SCALE,2022-09-05,,2024-09-04,46.84,0.0491,1999.0,0,None,Not Required,None,2025-12-01,45197,3820455.23,84.53,38.24,21.84,0.00603,0.88007,92,65268.31,22113.18,9207.93,0.4164,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=3820455; txn_growth=38.24; assigned_plan=SCALE; recommended_plan=SCALE
P000843,Sunrise PayWorks 0843,Merchant Acquirer,Hospitality,Strategic,Dormant,US,CA,San Diego,West,SFTP,Direct,Low,Approved,Level 2,2021-08-07,West,1,A000843,PROMO_GROWTH,STRATEGIC,2024-02-22,,2024-08-20,42.76,0.0257,0.0,1,Waived monthly minimum,Approved,Pricing Governance,2025-12-01,121801,9121790.01,74.89,2.9,11.35,0.00207,0.93625,60,63799.83,42135.06,23877.94,0.5667,2025-12-01,Inactive / Monitor,Status=Dormant; risk=Low; volume=9121790; txn_growth=2.9; assigned_plan=PROMO_GROWTH; recommended_plan=STRATEGIC
P000844,Granite Gateway 0844,Technology Platform,Professional Services,Mid-Market,Active,US,VA,Norfolk,South,Direct Processor,Alliance,Low,Approved,Level 3,2021-07-28,South,1,A000844,SCALE,SCALE,2024-04-07,,2026-04-07,42.17,0.0417,1999.0,0,None,Not Required,None,2025-12-01,24366,3874487.95,159.01,18.64,11.36,0.00216,0.9633,15,87912.69,19353.78,10627.16,0.5491,2025-12-01,Core Partner,Status=Active; risk=Low; volume=3874488; txn_growth=18.64; assigned_plan=SCALE; recommended_plan=SCALE
P000845,Harbor PayTech 0845,ISV,Travel,SMB,Terminated,US,CA,Sacramento,West,Batch File,Direct,Low,Approved,Level 1,2022-02-03,West,1,A000845,HIGH_RISK,HIGH_RISK,2023-04-11,,2025-04-10,102.59,0.095,2999.0,1,High-risk waiver,Approved,Product Director,2025-12-01,41,14763.0,356.12,24.24,25.82,0.00699,0.95569,1,109.8,3154.35,1997.65,0.6333,2025-12-01,Inactive / Monitor,Status=Terminated; risk=Low; volume=14763; txn_growth=24.24; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000846,Silverline Commerce 0846,Financial Institution,Gaming,Mid-Market,Pilot,US,NY,Albany,Northeast,API,Referral,Low,Pending Review,Level 3,2018-06-27,Northeast,1,A000846,LEGACY_ENTERPRISE,HIGH_RISK,2021-12-09,,2022-12-09,22.06,0.034,0.0,1,Volume threshold waiver,Rejected,Product Director,2025-12-01,36790,1290920.24,35.09,-7.76,-12.49,0.00678,0.90263,22,8343.96,4098.63,1972.26,0.4812,2025-12-01,Inactive / Monitor,Status=Pilot; risk=Low; volume=1290920; txn_growth=-7.76; assigned_plan=LEGACY_ENTERPRISE; recommended_plan=HIGH_RISK
P000847,Oakstone Connect 0847,Gateway,Professional Services,Mid-Market,Active,US,CA,San Francisco,West,SDK,Referral,Low,Approved,Level 4,2023-10-30,West,1,A000847,SCALE,SCALE,2023-04-21,,2025-04-20,47.12,0.037,1999.0,0,None,Not Required,None,2025-12-01,14341,2601263.98,181.38,7.72,7.77,0.00096,0.96659,1,46773.73,14786.77,7462.88,0.5047,2025-12-01,Core Partner,Status=Active; risk=Low; volume=2601264; txn_growth=7.72; assigned_plan=SCALE; recommended_plan=SCALE
P000848,Clearwater PayWorks 0848,Technology Platform,Logistics,Strategic,Active,US,MN,Minneapolis,Midwest,SDK,Alliance,High,Approved,Level 3,2019-01-22,Midwest,1,A000848,HIGH_RISK,HIGH_RISK,2023-06-16,,2025-06-15,105.99,0.1037,2999.0,0,None,Not Required,None,2025-12-01,135155,44140249.46,326.59,-4.74,1.19,0.01494,0.86315,69,776676.88,484857.08,130184.13,0.2685,2025-12-01,Risk Review,Status=Active; risk=High; volume=44140249; txn_growth=-4.74; assigned_plan=HIGH_RISK; recommended_plan=HIGH_RISK
P000849,Brightpath Financial 0849,Technology Platform,Logistics,Mid-Market,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Direct,Low,Approved,Level 2,2018-02-01,South,1,A000849,SCALE,SCALE,2019-12-29,,2021-12-28,40.91,0.0315,1999.0,0,None,Not Required,None,2025-12-01,19990,6063027.56,303.3,2.62,1.18,0.0001,0.92679,21,92949.24,27432.53,13938.47,0.5081,2025-12-01,Core Partner,Status=Active; risk=Low; volume=6063028; txn_growth=2.62; assigned_plan=SCALE; recommended_plan=SCALE
P000850,Silverline PayTech 0850,ISO/Reseller,Logistics,Mid-Market,Active,US,GA,Atlanta,South,API,Alliance,Medium,Approved,Level 3,2017-06-21,South,1,A000850,SCALE,SCALE,2024-01-16,,2026-01-15,40.69,0.038,1999.0,0,None,Not Required,None,2025-12-01,14718,3569161.34,242.49,21.56,18.21,0.00631,0.91398,20,43397.88,17081.2,5952.8,0.3485,2025-12-01,Core Partner,Status=Active; risk=Medium; volume=3569161; txn_growth=21.56; assigned_plan=SCALE; recommended_plan=SCALE
P000851,Maple Processing 0851,Merchant Acquirer,Travel,Enterprise,Active,US,AZ,Tucson,West,API,Alliance,Medium,Approved,Level 2,2019-07-06,West,1,A000851,LEGACY_STANDARD,HIGH_RISK,2021-11-11,,2022-11-11,69.92,0.0381,0.0,1,Waived monthly minimum,Approved,Pricing Governance,2025-12-01,40082,11204145.11,279.53,24.22,21.2,0.0106,0.87382,156,112895.7,79866.51,29446.78,0.3687,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=11204145; txn_growth=24.22; assigned_plan=LEGACY_STANDARD; recommended_plan=HIGH_RISK
P000852,Silverline Payments 0852,Bank Sponsor,Government,Strategic,Active,US,OH,Cincinnati,Midwest,SDK,Partner-sourced,Medium,Approved,Level 4,2023-09-18,Midwest,1,A000852,LEGACY_STANDARD,STRATEGIC,2023-01-01,,2024-01-01,45.06,0.0533,0.0,1,Legacy plan extension,Approved,Product Director,2025-12-01,362180,51771732.52,142.94,14.85,6.0,0.0034,0.88174,19,670248.19,252587.62,102474.8,0.4057,2025-12-01,Strategic Growth,Status=Active; risk=Medium; volume=51771733; txn_growth=14.85; assigned_plan=LEGACY_STANDARD; recommended_plan=STRATEGIC
