partner_id,partner_name,partner_type,industry_vertical,partner_size,partner_status,country,state,city,region,integration_type,sales_channel,risk_tier,kyc_status,pci_level,onboarding_date,relationship_manager_region,synthetic_record_flag,industry,status
P003606,Keystone PayWorks 3606,Financial Institution,Fintech,SMB,Active,US,CA,San Jose,West,SFTP,Referral,Medium,Approved,Level 1,2023-04-05,West,1,Fintech,Active
P003607,Sunrise Commerce 3607,Merchant Acquirer,Logistics,Enterprise,Active,US,MA,Springfield,Northeast,Hosted Checkout,Direct,High,Approved,Level 3,2018-04-02,Northeast,1,Logistics,Active
P003608,Maple Gateway 3608,ISO/Reseller,Utilities,SMB,Suspended,US,TX,Dallas,South,API,Partner-sourced,Medium,Approved,Level 4,2021-03-29,South,1,Utilities,Suspended
P003609,Brightpath PayWorks 3609,Financial Institution,Gaming,SMB,Terminated,US,TN,Nashville,South,Direct Processor,Direct,Medium,Approved,Level 2,2018-04-26,South,1,Gaming,Terminated
P003610,Ironwood Processing 3610,Technology Platform,Healthcare,Enterprise,Active,US,MI,Ann Arbor,Midwest,Batch File,Direct,Medium,Approved,Level 3,2021-05-30,Midwest,1,Healthcare,Active
P003611,Granite Platform 3611,ISV,Education,Strategic,Active,US,GA,Savannah,South,SDK,Direct,Medium,Approved,Level 3,2021-12-08,South,1,Education,Active
P003612,Sunrise Solutions 3612,Merchant Acquirer,Education,Mid-Market,Active,US,CA,Los Angeles,West,API,Alliance,Low,Approved,Level 1,2021-02-26,West,1,Education,Active
P003613,Prairie Billing 3613,Bank Sponsor,SaaS,SMB,Active,US,NY,Albany,Northeast,SDK,Direct,High,Pending Review,Level 2,2021-12-14,Northeast,1,SaaS,Active
P003614,Silverline Checkout 3614,Bank Sponsor,Education,Enterprise,Active,US,PA,Pittsburgh,Northeast,API,Partner-sourced,Medium,Expired,Level 3,2019-01-11,Northeast,1,Education,Active
P003615,Ironwood Merchant Services 3615,Merchant Acquirer,Education,Enterprise,Active,US,NY,Syracuse,Northeast,Hosted Checkout,Direct,High,Approved,Level 4,2023-10-18,Northeast,1,Education,Active
P003616,Skyline Market 3616,Technology Platform,Hospitality,Enterprise,Active,US,CA,San Diego,West,API,Alliance,Low,Approved,Level 4,2017-02-03,West,1,Hospitality,Active
P003617,Riverbend PayWorks 3617,ISV,Logistics,Enterprise,Active,US,IL,Naperville,Midwest,API,Referral,High,Pending Review,Level 3,2021-07-11,Midwest,1,Logistics,Active
P003618,Maple Payments 3618,ISV,SaaS,Mid-Market,Active,US,MA,Boston,Northeast,API,Direct,Medium,Approved,Level 3,2021-01-16,Northeast,1,SaaS,Active
P003619,Evergreen Billing 3619,Merchant Acquirer,Healthcare,SMB,Active,US,PA,Pittsburgh,Northeast,API,Alliance,Medium,Approved,Level 4,2019-03-02,Northeast,1,Healthcare,Active
P003620,Riverbend Merchant Services 3620,ISO/Reseller,SaaS,Strategic,Active,US,CA,Sacramento,West,Batch File,Alliance,Low,Approved,Level 4,2020-07-01,West,1,SaaS,Active
P003621,NorthStar Platform 3621,Technology Platform,Nonprofit,Strategic,Pilot,US,WA,Seattle,West,Hosted Checkout,Alliance,Medium,Approved,Level 2,2024-12-16,West,1,Nonprofit,Pilot
P003622,Harbor Merchant Services 3622,ISV,SaaS,Enterprise,Pilot,US,TX,Plano,South,API,Direct,Medium,Approved,Level 2,2024-01-28,South,1,SaaS,Pilot
P003623,Clearwater Payments 3623,ISO/Reseller,Healthcare,Mid-Market,Active,US,TX,San Antonio,South,API,Referral,Medium,Approved,Level 3,2019-06-02,South,1,Healthcare,Active
P003624,Skyline Connect 3624,ISO/Reseller,Hospitality,Mid-Market,Active,US,NJ,Jersey City,Northeast,API,Partner-sourced,Medium,Approved,Level 2,2020-12-02,Northeast,1,Hospitality,Active
P003625,NorthStar Payments 3625,Technology Platform,Fintech,Enterprise,Active,US,TX,San Antonio,South,API,Alliance,Medium,Expired,Level 3,2020-08-31,South,1,Fintech,Active
P003626,Prairie Platform 3626,ISO/Reseller,Retail,Mid-Market,Suspended,US,TX,San Antonio,South,API,Partner-sourced,Low,Approved,Level 2,2017-01-04,South,1,Retail,Suspended
P003627,Keystone PayTech 3627,ISV,Gaming,SMB,Active,US,AZ,Tucson,West,SDK,Direct,High,Approved,Level 3,2023-06-26,West,1,Gaming,Active
P003628,Evergreen Financial 3628,ISO/Reseller,Hospitality,Strategic,Active,US,NJ,Newark,Northeast,API,Referral,Medium,Approved,Level 2,2017-09-27,Northeast,1,Hospitality,Active
P003629,NorthStar Commerce 3629,Technology Platform,Hospitality,SMB,Active,US,PA,Pittsburgh,Northeast,SDK,Alliance,Low,Approved,Level 1,2021-09-19,Northeast,1,Hospitality,Active
P003630,Keystone Financial 3630,Merchant Acquirer,Utilities,Mid-Market,Active,US,NC,Charlotte,South,API,Referral,High,Approved,Level 4,2021-01-30,South,1,Utilities,Active
P003631,Harbor Market 3631,Gateway,Fintech,SMB,Active,US,OH,Cincinnati,Midwest,API,Alliance,Low,Approved,Level 4,2019-04-06,Midwest,1,Fintech,Active
P003632,Granite Solutions 3632,Merchant Acquirer,Healthcare,Enterprise,Dormant,US,CA,Los Angeles,West,SFTP,Alliance,High,Pending Review,Level 3,2025-04-28,West,1,Healthcare,Dormant
P003633,Skyline Commerce 3633,Technology Platform,Hospitality,Strategic,Active,US,FL,Fort Lauderdale,South,API,Direct,Low,Approved,Level 3,2024-08-30,South,1,Hospitality,Active
P003634,Riverbend Commerce 3634,Marketplace,Retail,SMB,Active,US,NY,Buffalo,Northeast,SFTP,Partner-sourced,Medium,Pending Review,Level 3,2017-11-26,Northeast,1,Retail,Active
P003635,Maple Processing 3635,ISV,Retail,SMB,Active,US,CA,San Jose,West,SDK,Direct,Low,Approved,Level 4,2024-09-15,West,1,Retail,Active
P003636,RedRock PayWorks 3636,Technology Platform,Utilities,Enterprise,Dormant,US,FL,Tampa,South,SDK,Referral,Low,Approved,Level 1,2019-02-14,South,1,Utilities,Dormant
P003637,Oakstone Processing 3637,Technology Platform,Hospitality,Mid-Market,Active,US,UT,Salt Lake City,West,Hosted Checkout,Alliance,Low,Rejected,Level 3,2022-10-07,West,1,Hospitality,Active
P003638,Granite Platform 3638,Technology Platform,Education,SMB,Active,US,AZ,Tempe,West,Hosted Checkout,Referral,Low,Approved,Level 2,2023-05-11,West,1,Education,Active
P003639,Brightpath Market 3639,ISV,Retail,SMB,Pilot,US,TX,Houston,South,API,Alliance,Low,Approved,Level 4,2024-10-02,South,1,Retail,Pilot
P003640,BluePeak Financial 3640,ISV,Government,Mid-Market,Active,US,CA,Los Angeles,West,API,Alliance,Low,Pending Review,Level 2,2022-10-10,West,1,Government,Active
P003641,Brightpath Financial 3641,Marketplace,Hospitality,Enterprise,Active,US,TX,Austin,South,API,Direct,Medium,Approved,Level 2,2024-08-10,South,1,Hospitality,Active
P003642,Brightpath Solutions 3642,Marketplace,Nonprofit,SMB,Active,US,UT,Salt Lake City,West,Direct Processor,Direct,Low,Approved,Level 4,2021-12-30,West,1,Nonprofit,Active
P003643,Summit Commerce 3643,ISO/Reseller,SaaS,SMB,Active,US,FL,Miami,South,Hosted Checkout,Referral,Low,Approved,Level 2,2020-06-15,South,1,SaaS,Active
P003644,Cedar PayTech 3644,Financial Institution,Retail,Mid-Market,Dormant,US,FL,Tampa,South,Hosted Checkout,Direct,Low,Approved,Level 3,2018-05-21,South,1,Retail,Dormant
P003645,NorthStar Commerce 3645,ISO/Reseller,Logistics,Enterprise,Active,US,OH,Cincinnati,Midwest,API,Referral,Low,Approved,Level 4,2021-09-16,Midwest,1,Logistics,Active
P003646,Harbor Platform 3646,Bank Sponsor,SaaS,SMB,Active,US,CA,San Jose,West,SFTP,Direct,Low,Approved,Level 2,2022-08-31,West,1,SaaS,Active
P003647,Harbor Solutions 3647,ISV,Logistics,SMB,Active,US,FL,Tampa,South,API,Partner-sourced,Low,Approved,Level 3,2024-07-23,South,1,Logistics,Active
P003648,Cedar Platform 3648,Merchant Acquirer,SaaS,SMB,Dormant,US,NY,New York,Northeast,API,Direct,Medium,Expired,Level 1,2023-02-04,Northeast,1,SaaS,Dormant
P003649,BluePeak Checkout 3649,ISO/Reseller,Retail,Mid-Market,Dormant,US,GA,Alpharetta,South,API,Referral,Low,Approved,Level 4,2021-03-07,South,1,Retail,Dormant
P003650,Cedar Solutions 3650,Financial Institution,Logistics,Mid-Market,Active,US,MN,Saint Paul,Midwest,API,Referral,Medium,Approved,Level 3,2020-07-01,Midwest,1,Logistics,Active
P003651,RedRock Billing 3651,Technology Platform,Nonprofit,SMB,Active,US,OH,Cincinnati,Midwest,API,Referral,Low,Approved,Level 3,2022-11-19,Midwest,1,Nonprofit,Active
P003652,Silverline Platform 3652,ISO/Reseller,Retail,SMB,Active,US,NY,Buffalo,Northeast,Hosted Checkout,Alliance,Medium,Approved,Level 3,2020-07-11,Northeast,1,Retail,Active
P003653,Prairie Commerce 3653,Marketplace,Healthcare,SMB,Active,US,MA,Cambridge,Northeast,Direct Processor,Direct,Low,Approved,Level 3,2020-04-06,Northeast,1,Healthcare,Active
P003654,Summit Gateway 3654,Technology Platform,Professional Services,SMB,Pilot,US,CA,San Francisco,West,API,Direct,Low,Approved,Level 2,2017-09-27,West,1,Professional Services,Pilot
P003655,Keystone PayTech 3655,ISV,Travel,Mid-Market,Active,US,AZ,Mesa,West,API,Direct,Medium,Approved,Level 2,2025-04-15,West,1,Travel,Active
P003656,Brightpath PayWorks 3656,Technology Platform,SaaS,Mid-Market,Active,US,CA,San Francisco,West,API,Partner-sourced,Medium,Approved,Level 3,2022-10-24,West,1,SaaS,Active
P003657,Ironwood Billing 3657,Merchant Acquirer,SaaS,Mid-Market,Active,US,NY,Albany,Northeast,SDK,Referral,Low,Approved,Level 2,2020-04-02,Northeast,1,SaaS,Active
P003658,Summit Connect 3658,Marketplace,Gaming,SMB,Dormant,US,FL,Orlando,South,Hosted Checkout,Referral,High,Approved,Level 1,2020-03-03,South,1,Gaming,Dormant
P003659,NorthStar PayWorks 3659,ISO/Reseller,Retail,SMB,Pilot,US,NC,Durham,South,SDK,Direct,Low,Pending Review,Level 4,2020-02-29,South,1,Retail,Pilot
P003660,Riverbend Gateway 3660,Gateway,Gaming,SMB,Active,US,UT,Provo,West,API,Direct,High,Approved,Level 4,2019-05-20,West,1,Gaming,Active
P003661,Ironwood Connect 3661,Merchant Acquirer,Nonprofit,Enterprise,Active,US,FL,Miami,South,Direct Processor,Direct,Medium,Approved,Level 1,2022-06-16,South,1,Nonprofit,Active
P003662,Sunrise PayTech 3662,Bank Sponsor,Hospitality,Mid-Market,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Referral,Medium,Approved,Level 4,2019-09-10,South,1,Hospitality,Active
P003663,Silverline PayWorks 3663,Technology Platform,SaaS,Strategic,Active,US,AZ,Scottsdale,West,API,Direct,Low,Approved,Level 3,2020-05-23,West,1,SaaS,Active
P003664,Skyline Checkout 3664,Marketplace,Government,Enterprise,Active,US,AZ,Mesa,West,Batch File,Referral,Low,Approved,Level 1,2017-04-16,West,1,Government,Active
P003665,BluePeak PayTech 3665,ISO/Reseller,Retail,Strategic,Active,US,IL,Peoria,Midwest,API,Referral,Medium,Approved,Level 2,2025-03-23,Midwest,1,Retail,Active
P003666,BluePeak Financial 3666,ISO/Reseller,Healthcare,SMB,Active,US,FL,Fort Lauderdale,South,Hosted Checkout,Referral,Low,Approved,Level 2,2020-06-21,South,1,Healthcare,Active
P003667,Sunrise Processing 3667,Technology Platform,Fintech,SMB,Active,US,MA,Springfield,Northeast,API,Referral,Low,Approved,Level 2,2020-03-26,Northeast,1,Fintech,Active
P003668,Summit Merchant Services 3668,Financial Institution,Professional Services,SMB,Active,US,CA,Sacramento,West,Batch File,Alliance,Medium,Approved,Level 4,2022-10-17,West,1,Professional Services,Active
P003669,Skyline Market 3669,ISV,Fintech,Enterprise,Active,US,AZ,Phoenix,West,SDK,Direct,Low,Approved,Level 2,2024-06-04,West,1,Fintech,Active
P003670,Skyline Market 3670,Marketplace,SaaS,Mid-Market,Active,US,FL,Miami,South,API,Direct,Low,Approved,Level 1,2019-05-13,South,1,SaaS,Active
P003671,Brightpath Merchant Services 3671,ISV,Hospitality,SMB,Active,US,TX,San Antonio,South,Batch File,Direct,Low,Approved,Level 2,2023-03-21,South,1,Hospitality,Active
P003672,Riverbend Merchant Services 3672,ISV,Professional Services,SMB,Active,US,AZ,Tucson,West,API,Direct,Medium,Approved,Level 2,2022-12-19,West,1,Professional Services,Active
P003673,NorthStar PayTech 3673,ISV,Healthcare,Enterprise,Active,US,CO,Aurora,West,SDK,Direct,Low,Approved,Level 1,2018-06-05,West,1,Healthcare,Active
P003674,Summit PayWorks 3674,ISV,Fintech,SMB,Active,US,CA,San Francisco,West,SDK,Referral,Low,Approved,Level 2,2020-02-16,West,1,Fintech,Active
P003675,Brightpath Market 3675,Merchant Acquirer,Travel,SMB,Terminated,US,GA,Alpharetta,South,Direct Processor,Alliance,Low,Approved,Level 4,2021-05-16,South,1,Travel,Terminated
P003676,Summit Merchant Services 3676,Financial Institution,Retail,Enterprise,Active,US,TX,Dallas,South,Batch File,Alliance,Low,Approved,Level 2,2025-01-31,South,1,Retail,Active
P003677,NorthStar Billing 3677,ISO/Reseller,Travel,SMB,Suspended,US,CA,Sacramento,West,API,Alliance,Medium,Approved,Level 3,2017-05-17,West,1,Travel,Suspended
P003678,Silverline Commerce 3678,ISO/Reseller,Professional Services,Mid-Market,Active,US,NY,New York,Northeast,API,Direct,Low,Approved,Level 4,2021-01-25,Northeast,1,Professional Services,Active
P003679,Prairie Commerce 3679,ISV,SaaS,Mid-Market,Active,US,PA,Allentown,Northeast,API,Alliance,Medium,Pending Review,Level 1,2020-01-14,Northeast,1,SaaS,Active
P003680,Silverline PayTech 3680,ISV,Fintech,SMB,Active,US,NY,Buffalo,Northeast,API,Referral,Low,Approved,Level 3,2023-04-19,Northeast,1,Fintech,Active
P003681,Cedar Processing 3681,Gateway,Fintech,Enterprise,Active,US,OH,Cincinnati,Midwest,Hosted Checkout,Partner-sourced,Low,Approved,Level 3,2021-05-25,Midwest,1,Fintech,Active
P003682,Cedar Billing 3682,Marketplace,Fintech,Strategic,Active,US,CA,San Francisco,West,API,Direct,Medium,Approved,Level 2,2019-04-27,West,1,Fintech,Active
P003683,RedRock Financial 3683,Gateway,Fintech,SMB,Active,US,OH,Cleveland,Midwest,API,Alliance,High,Approved,Level 2,2022-11-18,Midwest,1,Fintech,Active
P003684,Summit PayWorks 3684,ISO/Reseller,Travel,Mid-Market,Active,US,TX,Dallas,South,API,Direct,High,Approved,Level 2,2018-11-25,South,1,Travel,Active
P003685,Summit Financial 3685,Merchant Acquirer,Professional Services,Mid-Market,Active,US,WA,Spokane,West,API,Direct,Low,Approved,Level 3,2024-07-08,West,1,Professional Services,Active
P003686,Skyline Financial 3686,ISV,SaaS,SMB,Active,US,GA,Atlanta,South,Batch File,Direct,Low,Approved,Level 3,2020-04-18,South,1,SaaS,Active
P003687,Oakstone Platform 3687,ISV,Education,SMB,Dormant,US,TN,Memphis,South,API,Direct,Medium,Approved,Level 2,2018-11-21,South,1,Education,Dormant
P003688,Granite Billing 3688,Bank Sponsor,Travel,Mid-Market,Pilot,US,NY,Buffalo,Northeast,API,Alliance,High,Rejected,Level 1,2021-01-03,Northeast,1,Travel,Pilot
P003689,Summit Commerce 3689,Technology Platform,Nonprofit,Enterprise,Active,US,AZ,Tempe,West,Batch File,Referral,Medium,Approved,Level 1,2022-07-06,West,1,Nonprofit,Active
P003690,Clearwater Billing 3690,ISO/Reseller,Healthcare,Mid-Market,Active,US,AZ,Mesa,West,API,Direct,Medium,Approved,Level 4,2018-08-21,West,1,Healthcare,Active
P003691,Evergreen Commerce 3691,Gateway,Travel,SMB,Pilot,US,MA,Cambridge,Northeast,Direct Processor,Direct,High,Approved,Level 3,2022-06-30,Northeast,1,Travel,Pilot
P003692,Ironwood Platform 3692,Technology Platform,Travel,Enterprise,Pilot,US,IL,Naperville,Midwest,SDK,Referral,Medium,Approved,Level 3,2017-02-27,Midwest,1,Travel,Pilot
P003693,Summit Market 3693,Bank Sponsor,Travel,Mid-Market,Active,US,OH,Cleveland,Midwest,API,Referral,High,Pending Review,Level 4,2024-02-12,Midwest,1,Travel,Active
P003694,Prairie Payments 3694,ISO/Reseller,Nonprofit,Mid-Market,Active,US,TX,San Antonio,South,Hosted Checkout,Direct,Low,Approved,Level 4,2017-04-14,South,1,Nonprofit,Active
P003695,Keystone PayTech 3695,Bank Sponsor,Retail,SMB,Active,US,NY,Rochester,Northeast,SDK,Direct,Low,Approved,Level 4,2023-04-15,Northeast,1,Retail,Active
P003696,Brightpath Gateway 3696,Financial Institution,Travel,Mid-Market,Active,US,AZ,Scottsdale,West,API,Direct,Medium,Approved,Level 1,2023-06-29,West,1,Travel,Active
P003697,Clearwater Connect 3697,Bank Sponsor,Gaming,Mid-Market,Active,US,MI,Grand Rapids,Midwest,SDK,Alliance,High,Approved,Level 3,2019-10-07,Midwest,1,Gaming,Active
P003698,Copper Commerce 3698,Marketplace,Logistics,Mid-Market,Active,US,WA,Tacoma,West,API,Alliance,Low,Approved,Level 3,2023-12-03,West,1,Logistics,Active
P003699,NorthStar Connect 3699,ISO/Reseller,SaaS,Strategic,Active,US,TN,Nashville,South,SDK,Referral,Medium,Approved,Level 1,2022-12-29,South,1,SaaS,Active
P003700,Clearwater PayTech 3700,ISO/Reseller,Travel,Enterprise,Active,US,TX,Austin,South,API,Direct,Medium,Rejected,Level 2,2022-06-06,South,1,Travel,Active
P003701,Oakstone Market 3701,ISO/Reseller,Hospitality,Mid-Market,Active,US,GA,Alpharetta,South,API,Direct,Medium,Approved,Level 1,2019-09-03,South,1,Hospitality,Active
P003702,Summit Commerce 3702,Merchant Acquirer,Logistics,SMB,Suspended,US,WA,Seattle,West,API,Alliance,Medium,Approved,Level 2,2024-11-26,West,1,Logistics,Suspended
P003703,Prairie Gateway 3703,Merchant Acquirer,Fintech,SMB,Active,US,TX,Austin,South,SDK,Direct,High,Expired,Level 4,2023-07-09,South,1,Fintech,Active
P003704,Riverbend Processing 3704,Gateway,Utilities,Enterprise,Active,US,MA,Boston,Northeast,Hosted Checkout,Partner-sourced,Low,Approved,Level 1,2017-09-27,Northeast,1,Utilities,Active
P003705,RedRock Platform 3705,ISV,Logistics,Mid-Market,Active,US,VA,Richmond,South,API,Partner-sourced,Low,Approved,Level 4,2020-09-12,South,1,Logistics,Active
P003706,Evergreen Processing 3706,Gateway,Education,Mid-Market,Suspended,US,NV,Reno,West,API,Alliance,Medium,Approved,Level 3,2025-04-09,West,1,Education,Suspended
P003707,Brightpath Processing 3707,Merchant Acquirer,SaaS,Enterprise,Active,US,OH,Cincinnati,Midwest,SDK,Direct,Low,Expired,Level 1,2021-07-21,Midwest,1,SaaS,Active
P003708,Prairie Processing 3708,Merchant Acquirer,Utilities,Mid-Market,Active,US,TX,Dallas,South,SDK,Direct,Low,Approved,Level 2,2024-06-23,South,1,Utilities,Active
P003709,RedRock PayWorks 3709,Bank Sponsor,Travel,SMB,Active,US,TX,Houston,South,Hosted Checkout,Direct,Medium,Approved,Level 1,2020-01-25,South,1,Travel,Active
P003710,Copper Commerce 3710,Marketplace,Retail,Mid-Market,Pilot,US,MI,Detroit,Midwest,API,Alliance,Medium,Approved,Level 4,2024-06-29,Midwest,1,Retail,Pilot
P003711,Granite Gateway 3711,Technology Platform,Travel,Mid-Market,Active,US,AZ,Tempe,West,SDK,Referral,Low,Approved,Level 1,2025-03-04,West,1,Travel,Active
P003712,Ironwood PayWorks 3712,ISV,Education,SMB,Active,US,CO,Boulder,West,API,Partner-sourced,Low,Approved,Level 3,2019-04-07,West,1,Education,Active
P003713,Harbor Billing 3713,Technology Platform,Education,SMB,Active,US,CO,Boulder,West,API,Direct,Medium,Approved,Level 3,2020-11-27,West,1,Education,Active
P003714,Riverbend Commerce 3714,Gateway,Logistics,SMB,Dormant,US,NC,Durham,South,API,Alliance,High,Approved,Level 3,2022-06-09,South,1,Logistics,Dormant
P003715,RedRock Market 3715,Marketplace,Healthcare,SMB,Active,US,MN,Minneapolis,Midwest,Direct Processor,Alliance,Low,Approved,Level 1,2023-03-08,Midwest,1,Healthcare,Active
P003716,Brightpath Merchant Services 3716,Gateway,Professional Services,SMB,Active,US,TX,Plano,South,API,Referral,Low,Approved,Level 1,2024-03-24,South,1,Professional Services,Active
P003717,Summit Gateway 3717,Merchant Acquirer,Travel,Mid-Market,Active,US,NY,Buffalo,Northeast,Hosted Checkout,Partner-sourced,Low,Approved,Level 4,2019-06-08,Northeast,1,Travel,Active
P003718,Oakstone Financial 3718,Financial Institution,Nonprofit,Mid-Market,Active,US,CA,Los Angeles,West,SDK,Direct,Medium,Approved,Level 3,2019-09-15,West,1,Nonprofit,Active
P003719,NorthStar Platform 3719,Financial Institution,Hospitality,Enterprise,Active,US,FL,Jacksonville,South,API,Alliance,Low,Approved,Level 4,2023-10-17,South,1,Hospitality,Active
P003720,Evergreen Connect 3720,Financial Institution,Healthcare,Mid-Market,Active,US,TX,Dallas,South,API,Direct,Low,Approved,Level 3,2022-01-22,South,1,Healthcare,Active
P003721,Summit Merchant Services 3721,Bank Sponsor,Logistics,SMB,Active,US,NY,Rochester,Northeast,Batch File,Alliance,Low,Approved,Level 3,2021-03-25,Northeast,1,Logistics,Active
P003722,Keystone Checkout 3722,ISV,SaaS,Mid-Market,Active,US,MA,Springfield,Northeast,SDK,Referral,Medium,Approved,Level 2,2018-08-13,Northeast,1,SaaS,Active
P003723,Prairie Solutions 3723,Merchant Acquirer,Professional Services,Enterprise,Active,US,TN,Nashville,South,API,Partner-sourced,Low,Pending Review,Level 2,2025-03-23,South,1,Professional Services,Active
P003724,BluePeak Connect 3724,ISO/Reseller,Education,Enterprise,Active,US,CA,San Diego,West,SDK,Direct,Low,Approved,Level 1,2020-04-20,West,1,Education,Active
P003725,Copper Billing 3725,ISO/Reseller,Nonprofit,Mid-Market,Active,US,NY,New York,Northeast,API,Direct,Medium,Approved,Level 1,2022-11-12,Northeast,1,Nonprofit,Active
